subject session target block trial CurrentCondition TrialType CompType CurrentSampleIndex_1 CurrentSampleIndex_2 CurrentSample_1 CurrentSample_2 CurrentCue cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT cueValidity probe_loc probeMatch CurrentProbeSample correctProbeResp probeResp probeACC probemsecRT
OGWM_101 sess2 pfc 2 26 1 compatible cued_comp 2 3 right up 2 orange U U 1 Time-out 143 373 1331 761 valid 2 match up s s 1 641
OGWM_101 sess2 pfc 2 27 3 neutral neut_comp 3 1 up left X green L L 1 Time-out 39 125 1043 1143 NA 1 match up s s 1 481
OGWM_101 sess2 pfc 2 28 1 compatible cued_comp 3 1 up left 1 orange U  0 Time-out 477 729 1863 1997 valid 1 match up s NA 0 9999000
OGWM_101 sess2 pfc 2 29 3 neutral neut_incomp 4 1 down left X orange U U 1 Time-out 605 673 933 1067 NA 1 non-match up d d 1 758
OGWM_101 sess2 pfc 2 30 2 incompatible incomp 1 4 left down 1 orange U U 1 Time-out 87 351 781 847 valid 1 match left s s 1 521
OGWM_101 sess2 pfc 2 31 2 incompatible incomp 2 1 right left 2 orange U U 1 Time-out 275 527 1081 1423 invalid 1 non-match down d d 1 1750
OGWM_101 sess2 pfc 2 32 1 compatible cued_comp 4 3 down up 2 orange U U 1 Time-out 487 521 797 931 valid 2 match up s s 1 560
OGWM_101 sess2 pfc 2 33 3 neutral neut_comp 2 1 right left X pink R R 1 Time-out 585 637 1035 1167 NA 1 non-match up d d 1 1082
OGWM_101 sess2 pfc 2 34 3 neutral neut_comp 1 4 left down X blue D D 1 Time-out 375 459 1301 735 NA 1 match left s s 1 1056
OGWM_101 sess2 pfc 2 35 1 compatible cued_comp 3 1 up left 2 green L  0 Time-out 15 399 1973 585 valid 2 non-match right d d 1 1190
OGWM_101 sess2 pfc 2 36 2 incompatible incomp 4 3 down up 1 green L L 1 Time-out 429 515 801 847 valid 1 non-match right d d 1 783
OGWM_101 sess2 pfc 3 1 1 compatible cued_comp 4 3 down up 2 orange U L 0 Time-out 17 17 No-move 1855 valid 2 non-match right d d 1 608
OGWM_101 sess2 pfc 3 2 2 incompatible incomp 4 1 down left 1 orange U U 1 Time-out 71 435 851 729 valid 1 non-match right d d 1 993
OGWM_101 sess2 pfc 3 3 3 neutral neut_comp 1 4 left down X blue D D 1 Time-out 497 531 997 1291 NA 1 match left s s 1 1018
OGWM_101 sess2 pfc 3 4 2 incompatible uncued_comp 2 1 right left 1 green L U 0 Time-out 25 497 No-move 819 valid 1 match right s s 1 746
OGWM_101 sess2 pfc 3 5 2 incompatible incomp 4 2 down right 1 orange U L 0 Time-out 163 721 No-move 1371 valid 1 match down s s 1 1157
OGWM_101 sess2 pfc 3 6 3 neutral neut_incomp 3 4 up down X pink R R 1 Time-out 143 449 639 773 NA 2 non-match up d s 0 1064
OGWM_101 sess2 pfc 3 7 1 compatible cued_comp 1 2 left right 1 green L L 1 Time-out 525 727 813 895 valid 1 non-match down d d 1 1007
OGWM_101 sess2 pfc 3 8 3 neutral neut_comp 2 4 right down X pink R R 1 Time-out 445 481 689 839 NA 2 non-match right d s 0 1039
OGWM_101 sess2 pfc 3 9 1 compatible cued_comp 3 1 up left 2 green L L 1 Time-out 461 547 1611 1611 invalid 1 non-match down d NA 0 9999000
