subject	session	target	block	trial	CurrentCondition	TrialType	CompType	CurrentSampleIndex_1	CurrentSampleIndex_2	CurrentSample_1	CurrentSample_2	CurrentCue	cueColor	correctResp	Resp	ACC	msecRT	move_init_msecRT	move_init_bound_msecRT	enter_box_msecRT	velocity_drop_msecRT	cueValidity	probe_loc	probeMatch	CurrentProbeSample	correctProbeResp	probeResp	probeACC	probemsecRT
104	sess2	s1	6	33	3	neutral	neut_comp	3	1	up	left	X	green	L	L	1	1028	579	745	815	897	NA	2	match	left	s	s	1	509
104	sess2	s1	6	34	2	incompatible	uncued_comp	2	4	right	down	1	blue	D	D	1	906	73	515	549	631	valid	1	non-match	left	d	d	1	1329
104	sess2	s1	6	35	2	incompatible	incomp	4	2	down	right	1	orange	U	U	1	886	613	663	733	833	valid	1	non-match	left	d	d	1	550
104	sess2	s1	6	36	1	compatible	cued_comp	3	4	up	down	2	blue	D	D	1	768	543	561	663	711	valid	2	non-match	left	d	d	1	840
104	sess2	s1	7	1	1	compatible	cued_comp	2	1	right	left	2	green	L	L	1	1206	805	839	891	1161	invalid	1	match	right	s	s	1	759
104	sess2	s1	7	2	3	neutral	neut_incomp	3	2	up	right	X	green	L	L	1	632	479	513	565	629	NA	2	match	right	s	s	1	586
104	sess2	s1	7	3	2	incompatible	incomp	2	1	right	left	2	blue	D	D	1	946	665	683	873	937	valid	2	match	left	s	s	1	667
104	sess2	s1	7	4	2	incompatible	incomp	4	1	down	left	2	pink	R	R	1	1152	695	765	1113	No-drop	valid	2	non-match	up	d	d	1	577
104	sess2	s1	7	5	3	neutral	neut_incomp	3	2	up	right	X	blue	D	D	1	826	537	555	675	No-drop	NA	2	non-match	down	d	d	1	723
104	sess2	s1	7	6	2	incompatible	incomp	2	1	right	left	2	blue	D	D	1	782	517	535	743	No-drop	valid	2	non-match	down	d	d	1	831
104	sess2	s1	7	7	1	compatible	cued_comp	2	1	right	left	2	green	L	L	1	958	757	791	877	No-drop	valid	2	non-match	down	d	d	1	726
104	sess2	s1	7	8	2	incompatible	incomp	4	2	down	right	1	orange	U	U	1	1066	73	667	1013	1059	valid	1	non-match	up	d	d	1	546
104	sess2	s1	7	9	1	compatible	cued_comp	3	4	up	down	2	blue	D	D	1	660	435	471	523	587	valid	2	match	down	s	s	1	637
104	sess2	s1	7	10	2	incompatible	incomp	4	2	down	right	1	orange	U	U	1	1014	667	719	789	1013	valid	1	match	down	s	s	1	517
104	sess2	s1	7	11	1	compatible	cued_comp	1	2	left	right	1	green	L	L	1	920	703	789	877	No-drop	valid	1	match	left	s	s	1	569
104	sess2	s1	7	12	3	neutral	neut_comp	2	3	right	up	X	pink	R	R	1	1122	737	771	1049	No-drop	NA	2	non-match	down	d	d	1	683
104	sess2	s1	7	13	2	incompatible	uncued_comp	1	4	left	down	2	green	L	L	1	984	559	609	921	No-drop	valid	2	non-match	up	d	d	1	544
104	sess2	s1	7	14	1	compatible	cued_comp	1	4	left	down	1	green	L	L	1	906	633	767	821	901	valid	1	non-match	right	d	d	1	651
104	sess2	s1	7	15	2	incompatible	uncued_comp	3	4	up	down	2	orange	U	U	1	874	657	691	759	859	valid	2	non-match	up	d	d	1	746
104	sess2	s1	7	16	3	neutral	neut_incomp	4	3	down	up	X	green	L	L	1	788	627	645	715	779	NA	1	match	down	s	s	1	581
104	sess2	s1	7	17	1	compatible	cued_comp	1	2	left	right	2	pink	R	R	1	990	725	759	987	No-drop	invalid	1	non-match	up	d	d	1	1104
104	sess2	s1	7	18	3	neutral	neut_incomp	1	4	left	down	X	pink	R	R	1	866	625	643	695	777	NA	1	match	left	s	s	1	667
104	sess2	s1	7	19	1	compatible	cued_comp	2	4	right	down	1	pink	R	R	1	962	553	621	899	No-drop	valid	1	non-match	up	d	d	1	674
104	sess2	s1	7	20	3	neutral	neut_comp	4	2	down	right	X	blue	D	D	1	902	197	639	725	823	NA	2	match	right	s	s	1	455
104	sess2	s1	7	21	1	compatible	cued_comp	3	4	up	down	1	orange	U	U	1	1278	989	1145	1197	No-drop	valid	1	non-match	right	d	d	1	614
104	sess2	s1	7	22	3	neutral	neut_comp	4	2	down	right	X	pink	R	R	1	910	501	535	569	815	NA	2	non-match	up	d	d	1	838
104	sess2	s1	7	23	2	incompatible	incomp	3	2	up	right	1	green	L	L	1	692	443	479	691	691	valid	1	match	up	s	s	1	525
104	sess2	s1	7	24	3	neutral	neut_incomp	4	2	down	right	X	green	L	L	1	818	665	699	785	No-drop	NA	1	non-match	right	d	d	1	689
104	sess2	s1	7	25	1	compatible	cued_comp	1	4	left	down	1	green	L	L	1	1054	165	647	1017	No-drop	valid	1	match	left	s	s	1	431
104	sess2	s1	7	26	3	neutral	neut_comp	4	3	down	up	X	orange	U	U	1	998	573	625	833	879	NA	1	match	down	s	s	1	542
104	sess2	s1	7	27	1	compatible	cued_comp	3	2	up	right	2	pink	R	R	1	944	615	651	701	783	valid	2	non-match	left	d	d	1	1082
104	sess2	s1	7	28	2	incompatible	incomp	2	1	right	left	1	orange	U	U	1	894	437	713	781	863	valid	1	non-match	left	d	d	1	664
104	sess2	s1	7	29	3	neutral	neut_incomp	2	3	right	up	X	blue	D	D	1	724	499	551	655	No-drop	NA	1	non-match	up	d	d	1	893
104	sess2	s1	7	30	2	incompatible	uncued_comp	2	3	right	up	1	orange	U	U	1	794	609	643	677	777	valid	1	match	right	s	s	1	506
104	sess2	s1	7	31	3	neutral	neut_comp	1	4	left	down	X	blue	D	D	1	822	485	521	763	No-drop	NA	2	match	down	s	s	1	447
104	sess2	s1	7	32	2	incompatible	incomp	3	2	up	right	2	green	L	L	1	846	589	713	765	829	valid	2	match	right	s	s	1	430
104	sess2	s1	7	33	1	compatible	cued_comp	1	2	left	right	1	green	L	L	1	1176	509	543	767	1175	valid	1	match	left	s	s	1	678
104	sess2	s1	7	34	3	neutral	neut_comp	4	2	down	right	X	blue	D	D	1	852	603	621	707	789	NA	1	match	down	s	s	1	613
104	sess2	s1	7	35	1	compatible	cued_comp	3	2	up	right	2	pink	R	R	1	948	619	671	861	925	invalid	1	match	up	s	s	1	541
104	sess2	s1	7	36	2	incompatible	uncued_comp	1	2	left	right	1	pink	R	R	1	904	623	641	847	No-drop	valid	1	non-match	right	d	d	1	552
