subject	session	target	block	trial	CurrentCondition	TrialType	CompType	CurrentSampleIndex_1	CurrentSampleIndex_2	CurrentSample_1	CurrentSample_2	CurrentCue	cueColor	correctResp	Resp	ACC	msecRT	move_init_msecRT	move_init_bound_msecRT	enter_box_msecRT	velocity_drop_msecRT	cueValidity	probe_loc	probeMatch	CurrentProbeSample	correctProbeResp	probeResp	probeACC	probemsecRT
104	sess1	pfc	6	32	3	neutral	neut_comp	2	3	right	up	X	pink	R	R	1	904	631	647	803	885	NA	2	non-match	down	d	d	1	752
104	sess1	pfc	6	33	1	compatible	cued_comp	4	3	down	up	1	blue	D	D	1	802	393	589	657	739	invalid	2	non-match	down	d	d	1	771
104	sess1	pfc	6	34	3	neutral	neut_comp	1	4	left	down	X	green	L	L	1	1292	811	881	1199	1263	NA	1	match	left	s	s	1	437
104	sess1	pfc	6	35	3	neutral	neut_comp	1	3	left	up	X	orange	U	U	1	1122	865	917	987	1087	NA	2	non-match	down	d	d	1	484
104	sess1	pfc	6	36	3	neutral	neut_incomp	1	3	left	up	X	pink	R	R	1	1344	687	757	1253	No-drop	NA	2	match	up	s	s	1	458
104	sess1	pfc	7	1	2	incompatible	incomp	3	4	up	down	2	pink	R	R	1	798	309	561	647	711	valid	2	match	down	s	s	1	647
104	sess1	pfc	7	2	1	compatible	cued_comp	1	4	left	down	2	blue	D	D	1	998	445	711	849	915	valid	2	non-match	right	d	d	1	526
104	sess1	pfc	7	3	3	neutral	neut_comp	3	1	up	left	X	green	L	L	1	930	9	741	827	925	NA	1	non-match	right	d	d	1	875
104	sess1	pfc	7	4	2	incompatible	uncued_comp	2	4	right	down	1	blue	D	D	1	966	63	603	966	No-drop	valid	1	non-match	up	d	d	1	810
104	sess1	pfc	7	5	1	compatible	cued_comp	4	1	down	left	1	blue	D	D	1	848	575	593	679	831	valid	1	match	down	s	s	1	609
104	sess1	pfc	7	6	1	compatible	cued_comp	1	2	left	right	1	green	L	L	1	954	681	733	871	937	valid	1	match	left	s	s	1	594
104	sess1	pfc	7	7	1	compatible	cued_comp	1	2	left	right	2	pink	R	R	1	1058	713	765	885	933	valid	2	match	right	s	s	1	891
104	sess1	pfc	7	8	3	neutral	neut_comp	2	1	right	left	X	pink	R	R	1	832	575	609	697	779	NA	1	non-match	down	d	d	1	993
104	sess1	pfc	7	9	3	neutral	neut_incomp	1	3	left	up	X	pink	R	R	1	896	79	651	739	819	NA	1	non-match	down	d	d	1	1058
104	sess1	pfc	7	10	2	incompatible	incomp	2	1	right	left	2	blue	D	D	1	952	279	617	841	No-drop	valid	2	non-match	up	d	d	1	545
104	sess1	pfc	7	11	3	neutral	neut_incomp	4	3	down	up	X	green	L	L	1	946	697	733	853	901	NA	2	match	up	s	s	1	604
104	sess1	pfc	7	12	3	neutral	neut_comp	1	3	left	up	X	green	L	L	1	788	539	573	659	741	NA	2	non-match	right	d	d	1	957
104	sess1	pfc	7	13	2	incompatible	incomp	4	3	down	up	1	pink	R	R	1	950	141	665	773	833	valid	1	match	down	s	s	1	423
104	sess1	pfc	7	14	2	incompatible	uncued_comp	2	1	right	left	2	pink	R	R	1	1086	549	585	929	975	valid	2	non-match	up	d	d	1	591
104	sess1	pfc	7	15	3	neutral	neut_incomp	4	3	down	up	X	pink	R	R	1	1104	639	657	1081	No-drop	NA	1	non-match	up	d	d	1	648
104	sess1	pfc	7	16	3	neutral	neut_incomp	2	1	right	left	X	orange	U	U	1	1574	269	1057	1487	No-drop	NA	1	match	right	s	s	1	399
104	sess1	pfc	7	17	1	compatible	cued_comp	4	3	down	up	2	orange	U	U	1	1136	727	915	967	No-drop	valid	2	non-match	right	d	d	1	576
104	sess1	pfc	7	18	1	compatible	cued_comp	3	1	up	left	1	orange	U	U	1	1074	681	767	939	1055	valid	1	non-match	left	d	d	1	1130
104	sess1	pfc	7	19	1	compatible	cued_comp	3	2	up	right	1	orange	U	U	1	796	371	407	665	No-drop	invalid	2	non-match	left	d	d	1	694
104	sess1	pfc	7	20	1	compatible	cued_comp	3	2	up	right	1	orange	U	U	1	890	625	661	781	881	valid	1	non-match	down	d	d	1	539
104	sess1	pfc	7	21	1	compatible	cued_comp	4	3	down	up	2	orange	U	U	1	718	461	479	565	663	valid	2	non-match	left	d	d	1	551
104	sess1	pfc	7	22	3	neutral	neut_incomp	1	4	left	down	X	orange	U	U	1	536	271	307	513	No-drop	NA	1	match	left	s	s	1	577
104	sess1	pfc	7	23	2	incompatible	incomp	3	1	up	left	2	pink	R	R	1	786	257	551	689	No-drop	valid	2	non-match	up	d	d	1	1331
104	sess1	pfc	7	24	3	neutral	neut_incomp	2	4	right	down	X	green	L	L	1	894	701	719	805	871	NA	1	match	right	s	s	1	622
104	sess1	pfc	7	25	2	incompatible	incomp	4	1	down	left	1	orange	U	U	1	1382	1117	1151	1203	1303	valid	1	non-match	right	d	d	1	591
104	sess1	pfc	7	26	1	compatible	cued_comp	2	1	right	left	2	green	L	L	1	760	559	575	645	727	invalid	1	match	right	s	s	1	560
104	sess1	pfc	7	27	3	neutral	neut_comp	1	3	left	up	X	green	L	L	1	794	609	627	713	779	NA	1	non-match	up	d	d	1	651
104	sess1	pfc	7	28	3	neutral	neut_comp	2	3	right	up	X	pink	R	R	1	1136	647	717	1081	No-drop	NA	1	match	right	s	s	1	650
104	sess1	pfc	7	29	2	incompatible	uncued_comp	2	4	right	down	2	pink	R	R	1	724	367	481	723	No-drop	valid	2	match	down	s	s	1	744
104	sess1	pfc	7	30	2	incompatible	uncued_comp	3	4	up	down	1	blue	D	D	1	1034	713	739	895	1011	valid	1	match	up	s	s	1	427
104	sess1	pfc	7	31	2	incompatible	incomp	1	2	left	right	1	orange	U	U	1	1194	969	987	1073	1155	valid	1	match	left	s	s	1	564
104	sess1	pfc	7	32	3	neutral	neut_comp	3	1	up	left	X	orange	U	U	1	884	675	711	797	No-drop	NA	2	match	left	s	s	1	622
104	sess1	pfc	7	33	2	incompatible	incomp	4	2	down	right	2	green	L	L	1	1366	29	785	1271	1319	invalid	1	match	down	s	s	1	454
104	sess1	pfc	7	34	1	compatible	cued_comp	3	1	up	left	1	orange	U	U	1	1284	523	759	1245	No-drop	valid	1	non-match	down	d	d	1	477
104	sess1	pfc	7	35	1	compatible	cued_comp	1	4	left	down	2	blue	D	D	1	970	681	699	785	883	valid	2	match	down	s	s	1	451
104	sess1	pfc	7	36	2	incompatible	incomp	4	1	down	left	1	pink	R	R	1	1080	703	807	1015	1063	valid	1	match	down	s	s	1	538
