subject	session	target	block	trial	CurrentCondition	TrialType	CompType	CurrentSampleIndex_1	CurrentSampleIndex_2	CurrentSample_1	CurrentSample_2	CurrentCue	cueColor	correctResp	Resp	ACC	msecRT	move_init_msecRT	move_init_bound_msecRT	enter_box_msecRT	velocity_drop_msecRT	cueValidity	probe_loc	probeMatch	CurrentProbeSample	correctProbeResp	probeResp	probeACC	probemsecRT
OGWM_102	sess1	s1	5	1	1	compatible	cued_comp	1	3	left	up	2	orange	U	U	1	1806	413	551	1725	1771	valid	2	non-match	down	d	d	1	1550
OGWM_102	sess1	s1	5	2	2	incompatible	incomp	2	1	right	left	1	orange	U	U	1	848	143	507	611	795	valid	1	match	right	s	s	1	1056
OGWM_102	sess1	s1	5	3	3	neutral	neut_comp	4	1	down	left	X	blue	D	D	1	1598	101	435	743	1501	NA	1	match	down	s	d	0	1367
OGWM_102	sess1	s1	5	4	2	incompatible	uncued_comp	1	3	left	up	1	orange	U	U	1	840	63	447	603	685	valid	1	non-match	right	d	d	1	1497
OGWM_102	sess1	s1	5	5	3	neutral	neut_comp	4	2	down	right	X	blue	D	D	1	1454	1013	1029	1255	1285	NA	2	match	right	s	d	0	366
OGWM_102	sess1	s1	5	6	2	incompatible	uncued_comp	2	1	right	left	2	pink	R	R	1	944	535	587	793	927	valid	2	match	left	s	s	1	1440
OGWM_102	sess1	s1	5	7	2	incompatible	incomp	1	3	left	up	1	blue	D	D	1	798	413	431	639	791	valid	1	non-match	right	d	d	1	664
OGWM_102	sess1	s1	5	8	2	incompatible	incomp	2	3	right	up	1	blue	D	D	1	1230	861	877	1051	1167	valid	1	non-match	down	d	s	0	1342
OGWM_102	sess1	s1	5	9	3	neutral	neut_incomp	1	3	left	up	X	blue	D	D	1	952	183	253	821	937	NA	2	match	up	s	s	1	1945
OGWM_102	sess1	s1	5	10	2	incompatible	uncued_comp	3	2	up	right	2	orange	U	U	1	1588	235	373	1199	1091	valid	2	non-match	down	d	s	0	1125
OGWM_102	sess1	s1	5	11	3	neutral	neut_comp	2	4	right	down	X	pink	R	R	1	792	13	83	669	No-drop	NA	2	match	down	s	s	1	921
OGWM_102	sess1	s1	5	12	3	neutral	neut_incomp	3	1	up	left	X	pink	R	R	1	748	75	389	457	573	NA	1	match	up	s	NA	0	9999000
OGWM_102	sess1	s1	5	13	2	incompatible	incomp	4	1	down	left	2	orange	U	U	1	1023	117	433	917	947	valid	2	match	left	s	s	1	1574
OGWM_102	sess1	s1	5	14	1	compatible	cued_comp	1	2	left	right	2	pink	R	R	1	1288	799	817	1249	No-drop	valid	2	match	right	s	s	1	1322
OGWM_102	sess1	s1	5	15	2	incompatible	incomp	1	3	left	up	1	pink	R	R	1	1308	675	895	1257	1287	valid	1	match	left	s	d	0	1093
OGWM_102	sess1	s1	5	16	2	incompatible	incomp	2	4	right	down	2	green	L		0	Time-out	1937	1989	No-move	No-drop	invalid	1	match	right	s	NA	0	9999000
OGWM_102	sess1	s1	5	17	3	neutral	neut_incomp	1	2	left	right	X	blue	D	D	1	1331	481	767	1131	No-drop	NA	1	match	left	s	NA	0	9999000
OGWM_102	sess1	s1	5	18	1	compatible	cued_comp	4	2	down	right	1	blue	D	D	1	1234	449	467	1033	1033	valid	1	non-match	up	d	d	1	1540
OGWM_102	sess1	s1	5	19	2	incompatible	incomp	4	1	down	left	2	pink	R	U	0	1806	53	1177	No-move	1553	valid	2	non-match	right	d	d	1	959
