subject	session	target	block	trial	CurrentCondition	TrialType	CompType	CurrentSampleIndex_1	CurrentSampleIndex_2	CurrentSample_1	CurrentSample_2	CurrentCue	cueColor	correctResp	Resp	ACC	msecRT	move_init_msecRT	move_init_bound_msecRT	enter_box_msecRT	velocity_drop_msecRT	cueValidity	probe_loc	probeMatch	CurrentProbeSample	correctProbeResp	probeResp	probeACC	probemsecRT
OGWM_101	sess1	s1	1	30	1	compatible	cued_comp	3	1	up	left	2	green	L		0	Time-out	9	721	No-move	No-drop	valid	2	non-match	right	d	NA	0	9999000
OGWM_101	sess1	s1	1	31	2	incompatible	incomp	4	3	down	up	2	pink	R	R	1	1036	17	463	907	1005	valid	2	match	up	s	s	1	556
OGWM_101	sess1	s1	1	32	3	neutral	neut_comp	2	3	right	up	X	orange	U	U	1	1158	357	513	903	1003	NA	1	match	right	s	s	1	519
OGWM_101	sess1	s1	1	33	3	neutral	neut_incomp	4	1	down	left	X	orange	U	U	1	1178	465	535	1005	1069	NA	1	match	down	s	s	1	636
OGWM_101	sess1	s1	1	34	1	compatible	cued_comp	2	4	right	down	2	blue	D	D	1	1762	889	1045	1507	1727	valid	2	match	down	s	s	1	1355
OGWM_101	sess1	s1	1	35	3	neutral	neut_incomp	2	1	right	left	X	orange	U	U	1	772	13	47	439	593	NA	2	match	left	s	s	1	549
OGWM_101	sess1	s1	1	36	2	incompatible	incomp	1	4	left	down	2	pink	R	R	1	904	7	111	779	879	invalid	1	match	left	s	s	1	488
OGWM_101	sess1	s1	2	1	1	compatible	cued_comp	1	3	left	up	2	orange	U	U	1	1062	5	505	851	851	valid	2	match	up	s	s	1	624
OGWM_101	sess1	s1	2	2	3	neutral	neut_comp	4	2	down	right	X	blue	D	D	1	1294	62	96	1088	456	NA	1	non-match	left	d	d	1	752
OGWM_101	sess1	s1	2	3	3	neutral	neut_incomp	1	2	left	right	X	blue	D	D	1	1450	161	573	873	1165	NA	1	non-match	right	d	d	1	658
OGWM_101	sess1	s1	2	4	1	compatible	cued_comp	1	4	left	down	2	blue	D	D	1	1168	439	561	961	961	valid	2	non-match	right	d	d	1	521
OGWM_101	sess1	s1	2	5	1	compatible	cued_comp	1	3	left	up	1	green	L	L	1	1124	43	553	933	1049	valid	1	non-match	right	d	d	1	629
OGWM_101	sess1	s1	2	6	3	neutral	neut_comp	2	3	right	up	X	pink	R	R	1	948	395	463	757	857	NA	2	non-match	left	d	d	1	677
OGWM_101	sess1	s1	2	7	2	incompatible	incomp	1	3	left	up	1	pink	R	R	1	914	449	483	741	907	valid	1	match	left	s	s	1	555
OGWM_101	sess1	s1	2	8	1	compatible	cued_comp	4	3	down	up	1	blue	D	D	1	1412	251	493	1105	1203	invalid	2	non-match	right	d	NA	0	9999000
OGWM_101	sess1	s1	2	9	3	neutral	neut_comp	4	3	down	up	X	blue	D	D	1	1158	17	69	1023	1158	NA	2	non-match	right	d	d	1	1214
OGWM_101	sess1	s1	2	10	2	incompatible	incomp	2	3	right	up	2	green	L	L	1	1566	61	129	1483	1549	valid	2	match	up	s	s	1	902
OGWM_101	sess1	s1	2	11	2	incompatible	incomp	4	1	down	left	2	orange	U	U	1	1362	121	509	1065	1213	valid	2	non-match	right	d	d	1	707
OGWM_101	sess1	s1	2	12	3	neutral	neut_incomp	3	4	up	down	X	pink	R	R	1	896	495	529	719	783	NA	2	non-match	up	d	d	1	800
OGWM_101	sess1	s1	2	13	2	incompatible	incomp	2	3	right	up	2	blue	D	D	1	1032	335	369	727	941	valid	2	non-match	down	d	d	1	705
OGWM_101	sess1	s1	2	14	2	incompatible	uncued_comp	3	2	up	right	1	pink	R	R	1	844	507	525	593	677	valid	1	match	up	s	s	1	453
OGWM_101	sess1	s1	2	15	3	neutral	neut_incomp	3	4	up	down	X	green	L	L	1	1700	563	597	1375	1491	NA	1	match	up	s	s	1	596
OGWM_101	sess1	s1	2	16	1	compatible	cued_comp	1	4	left	down	2	blue	D	D	1	1292	67	425	1175	1273	valid	2	non-match	right	d	d	1	1189
OGWM_101	sess1	s1	2	17	3	neutral	neut_comp	1	4	left	down	X	green	L	L	1	1182	125	609	959	989	NA	1	non-match	right	d	d	1	775
OGWM_101	sess1	s1	2	18	2	incompatible	uncued_comp	3	2	up	right	1	pink	R	R	1	712	39	465	553	651	valid	1	match	up	s	s	1	657
OGWM_101	sess1	s1	2	19	1	compatible	cued_comp	3	1	up	left	1	orange	U	L	0	1070	77	487	No-move	603	valid	1	match	up	s	s	1	415
OGWM_101	sess1	s1	2	20	1	compatible	cued_comp	2	4	right	down	1	pink	R	R	1	640	375	409	529	575	valid	1	non-match	down	d	d	1	688
OGWM_101	sess1	s1	2	21	3	neutral	neut_comp	4	2	down	right	X	blue	D	D	1	1580	531	617	1111	1473	NA	2	match	right	s	s	1	725
OGWM_101	sess1	s1	2	22	3	neutral	neut_incomp	3	4	up	down	X	pink	R	R	1	816	191	467	589	807	NA	2	non-match	right	d	s	0	714
OGWM_101	sess1	s1	2	23	2	incompatible	incomp	2	1	right	left	1	orange	U	L	0	926	29	81	No-move	699	valid	1	match	right	s	s	1	926
OGWM_101	sess1	s1	2	24	1	compatible	cued_comp	4	2	down	right	2	pink	R	R	1	722	33	419	487	535	valid	2	non-match	left	d	d	1	690
OGWM_101	sess1	s1	2	25	1	compatible	cued_comp	2	3	right	up	2	orange	U	U	1	1198	509	527	1127	No-drop	valid	2	non-match	right	d	s	0	1840
OGWM_101	sess1	s1	2	26	1	compatible	cued_comp	2	1	right	left	2	green	L	L	1	1046	7	127	231	297	valid	2	match	left	s	s	1	959
OGWM_101	sess1	s1	2	27	1	compatible	cued_comp	1	4	left	down	1	green	L	L	1	984	31	435	805	887	valid	1	match	left	s	s	1	554
OGWM_101	sess1	s1	2	28	2	incompatible	uncued_comp	3	1	up	left	2	orange	U	U	1	1220	35	687	895	1085	valid	2	match	left	s	s	1	1493
OGWM_101	sess1	s1	2	29	3	neutral	neut_comp	2	1	right	left	X	pink	R	R	1	1432	511	547	1247	1247	NA	1	non-match	left	d	d	1	826
OGWM_101	sess1	s1	2	30	2	incompatible	incomp	4	2	down	right	1	orange	U	U	1	1328	615	651	1203	1303	invalid	2	match	right	s	s	1	890
OGWM_101	sess1	s1	2	31	3	neutral	neut_incomp	1	2	left	right	X	blue	D	D	1	1614	717	1043	1419	1501	NA	1	match	left	s	s	1	1351
OGWM_101	sess1	s1	2	32	2	incompatible	incomp	4	3	down	up	2	green	L	L	1	1488	583	635	1179	1227	valid	2	match	up	s	s	1	1690
OGWM_101	sess1	s1	2	33	1	compatible	cued_comp	3	4	up	down	1	orange	U	U	1	1590	869	921	1507	1555	valid	1	non-match	left	d	d	1	655
OGWM_101	sess1	s1	2	34	2	incompatible	uncued_comp	4	2	down	right	2	blue	D	D	1	1444	51	551	1009	1359	invalid	1	match	down	s	s	1	1622
OGWM_101	sess1	s1	2	35	3	neutral	neut_incomp	3	2	up	right	X	green	L	L	1	1244	411	523	1149	1213	NA	1	match	up	s	NA	0	9999000
OGWM_101	sess1	s1	2	36	2	incompatible	incomp	2	3	right	up	1	blue	D	D	1	1846	1157	1327	1601	1447	valid	1	match	right	s	s	1	502
OGWM_101	sess1	s1	3	1	2	incompatible	incomp	1	2	left	right	2	orange	U	U	1	1344	487	521	1039	861	valid	2	match	right	s	s	1	768
OGWM_101	sess1	s1	3	2	2	incompatible	uncued_comp	2	1	right	left	2	pink	R	R	1	978	561	579	857	939	valid	2	non-match	right	d	d	1	1218
OGWM_101	sess1	s1	3	3	2	incompatible	incomp	3	2	up	right	2	blue	D	D	1	1794	833	867	1377	1377	invalid	1	non-match	down	d	d	1	626
OGWM_101	sess1	s1	3	4	3	neutral	neut_comp	4	3	down	up	X	orange	U	U	1	1346	721	739	979	1291	NA	1	non-match	left	d	s	0	843
OGWM_101	sess1	s1	3	5	2	incompatible	incomp	1	4	left	down	2	pink	R	R	1	1296	751	855	959	1185	invalid	1	match	left	s	s	1	594
OGWM_101	sess1	s1	3	6	3	neutral	neut_incomp	1	3	left	up	X	pink	R	R	1	810	393	411	531	663	NA	2	match	up	s	s	1	619
OGWM_101	sess1	s1	3	7	3	neutral	neut_comp	3	4	up	down	X	blue	D	D	1	1482	513	547	1307	1337	NA	2	match	down	s	s	1	667
OGWM_101	sess1	s1	3	8	1	compatible	cued_comp	2	4	right	down	2	blue	D	D	1	1288	479	513	837	1007	valid	2	non-match	right	d	s	0	921
OGWM_101	sess1	s1	3	9	1	compatible	cued_comp	3	4	up	down	2	blue	D	D	1	1132	427	445	869	987	valid	2	non-match	up	d	d	1	1349
OGWM_101	sess1	s1	3	10	2	incompatible	uncued_comp	1	4	left	down	2	green	L		0	Time-out	437	489	1995	1839	valid	2	match	down	s	s	1	1358
OGWM_101	sess1	s1	3	11	3	neutral	neut_incomp	2	1	right	left	X	orange	U	L	0	1416	184	628	No-move	1164	NA	2	non-match	up	d	d	1	618
OGWM_101	sess1	s1	3	12	1	compatible	cued_comp	4	2	down	right	2	pink	R	R	1	856	15	103	717	717	valid	2	match	right	s	d	0	578
OGWM_101	sess1	s1	3	13	3	neutral	neut_comp	2	3	right	up	X	pink	R	R	1	1010	473	525	889	No-drop	NA	2	match	up	s	d	0	1763
OGWM_101	sess1	s1	3	14	1	compatible	cued_comp	1	3	left	up	1	green	L	L	1	950	85	503	727	827	valid	1	match	left	s	s	1	1142
OGWM_101	sess1	s1	3	15	1	compatible	cued_comp	3	2	up	right	1	orange	U	U	1	1344	183	709	1179	1279	valid	1	non-match	left	d	d	1	761
OGWM_101	sess1	s1	3	16	3	neutral	neut_incomp	1	2	left	right	X	blue	D	D	1	1244	467	781	919	983	NA	1	non-match	up	d	NA	0	9999000
OGWM_101	sess1	s1	3	17	2	incompatible	uncued_comp	4	2	down	right	1	pink	R	R	1	1116	587	621	981	1045	valid	1	non-match	right	d	d	1	661
OGWM_101	sess1	s1	3	18	2	incompatible	incomp	1	3	left	up	1	blue	D	D	1	1402	449	611	1235	1353	valid	1	non-match	down	d	d	1	1084
OGWM_101	sess1	s1	3	19	1	compatible	cued_comp	3	2	up	right	1	orange	U	U	1	1184	287	787	907	1023	valid	1	match	up	s	s	1	689
OGWM_101	sess1	s1	3	20	3	neutral	neut_comp	4	2	down	right	X	blue	D	D	1	1318	525	609	895	1173	NA	2	non-match	left	d	d	1	870
OGWM_101	sess1	s1	3	21	1	compatible	cued_comp	3	4	up	down	1	orange	U	U	1	1276	539	643	1085	1219	valid	1	non-match	down	d	d	1	501
OGWM_101	sess1	s1	3	22	1	compatible	cued_comp	3	2	up	right	1	orange	U	U	1	1104	11	405	883	965	valid	1	non-match	left	d	d	1	609
OGWM_101	sess1	s1	3	23	2	incompatible	incomp	4	1	down	left	2	orange	U	U	1	1480	103	861	1351	1467	valid	2	non-match	down	d	d	1	529
OGWM_101	sess1	s1	3	24	1	compatible	cued_comp	2	3	right	up	2	orange	U	U	1	1020	451	469	899	899	valid	2	non-match	left	d	d	1	670
OGWM_101	sess1	s1	3	25	3	neutral	neut_incomp	3	4	up	down	X	green	L	L	1	1258	521	591	1109	1225	NA	1	match	up	s	s	1	515
OGWM_101	sess1	s1	3	26	3	neutral	neut_comp	1	4	left	down	X	blue	D	D	1	1632	431	551	1329	1393	NA	2	match	down	s	s	1	1568
OGWM_101	sess1	s1	3	27	2	incompatible	uncued_comp	4	3	down	up	1	orange	U	U	1	1618	457	577	1433	1039	valid	1	match	down	s	s	1	634
OGWM_101	sess1	s1	3	28	3	neutral	neut_incomp	2	3	right	up	X	green	L	L	1	1272	439	859	979	1077	NA	1	match	right	s	s	1	722
OGWM_101	sess1	s1	3	29	1	compatible	cued_comp	2	1	right	left	2	green	L	L	1	1188	459	659	921	981	valid	2	match	left	s	s	1	438
OGWM_101	sess1	s1	3	30	2	incompatible	incomp	3	4	up	down	1	green	L	L	1	1196	35	139	1103	1185	valid	1	match	up	s	s	1	709
OGWM_101	sess1	s1	3	31	3	neutral	neut_comp	4	2	down	right	X	blue	D	D	1	1184	19	35	1103	No-drop	NA	2	non-match	left	d	d	1	897
OGWM_101	sess1	s1	3	32	3	neutral	neut_incomp	4	1	down	left	X	pink	R	R	1	1006	29	585	911	No-drop	NA	2	non-match	right	d	d	1	1415
OGWM_101	sess1	s1	3	33	2	incompatible	incomp	2	3	right	up	1	blue	D		0	Time-out	469	521	No-move	No-drop	valid	1	match	right	s	s	1	831
OGWM_101	sess1	s1	3	34	1	compatible	cued_comp	1	3	left	up	1	green	L	L	1	1502	629	647	1007	1349	valid	1	match	left	s	s	1	687
OGWM_101	sess1	s1	3	35	2	incompatible	incomp	4	3	down	up	1	green	L	L	1	1932	467	535	1809	1925	invalid	2	non-match	right	d	d	1	516
OGWM_101	sess1	s1	3	36	1	compatible	cued_comp	2	4	right	down	2	blue	D	D	1	1848	895	1169	1639	1669	valid	2	match	down	s	s	1	1200
OGWM_101	sess1	s1	4	1	1	compatible	cued_comp	4	2	down	right	1	blue	D	D	1	1524	259	327	1391	695	valid	1	non-match	up	d	d	1	1004
OGWM_101	sess1	s1	4	2	3	neutral	neut_comp	4	1	down	left	X	blue	D		0	Time-out	467	589	709	1505	NA	2	non-match	up	d	d	1	1412
OGWM_101	sess1	s1	4	3	2	incompatible	incomp	3	4	up	down	1	green	L	L	1	1628	435	469	1383	1447	valid	1	match	up	s	s	1	1077
OGWM_101	sess1	s1	4	4	2	incompatible	uncued_comp	2	1	right	left	2	pink	R	R	1	1830	1233	1251	1563	1829	valid	2	match	left	s	s	1	867
OGWM_101	sess1	s1	4	5	1	compatible	cued_comp	2	3	right	up	1	pink	R	R	1	1504	1055	1089	1331	1465	valid	1	non-match	up	d	d	1	1769
OGWM_101	sess1	s1	4	6	3	neutral	neut_incomp	1	4	left	down	X	pink	R	R	1	898	11	523	679	743	NA	1	non-match	down	d	d	1	683
OGWM_101	sess1	s1	4	7	1	compatible	cued_comp	4	1	down	left	1	blue	D	D	1	1200	7	261	933	997	valid	1	non-match	left	d	d	1	664
OGWM_101	sess1	s1	4	8	2	incompatible	uncued_comp	4	2	down	right	1	pink	R	R	1	1006	389	475	833	983	valid	1	match	down	s	d	0	831
OGWM_101	sess1	s1	4	9	3	neutral	neut_incomp	1	3	left	up	X	blue	D	D	1	894	245	353	647	745	NA	2	match	up	s	s	1	679
OGWM_101	sess1	s1	4	10	2	incompatible	incomp	1	2	left	right	1	blue	D	D	1	1156	491	689	929	1027	valid	1	non-match	down	d	d	1	765
OGWM_101	sess1	s1	4	11	1	compatible	cued_comp	2	4	right	down	2	blue	D	D	1	1630	13	1183	1511	1609	valid	2	match	down	s	s	1	1520
OGWM_101	sess1	s1	4	12	2	incompatible	incomp	1	2	left	right	1	blue	D	D	1	1234	439	485	589	1077	invalid	2	match	right	s	d	0	764
OGWM_101	sess1	s1	4	13	2	incompatible	incomp	4	2	down	right	2	orange	U	U	1	966	9	2	785	785	valid	2	non-match	up	d	d	1	486
OGWM_101	sess1	s1	4	14	1	compatible	cued_comp	2	3	right	up	2	orange	U	U	1	1298	25	615	1221	1222	valid	2	non-match	down	d	d	1	467
OGWM_101	sess1	s1	4	15	3	neutral	neut_incomp	3	2	up	right	X	blue	D	D	1	1360	39	365	815	1231	NA	1	match	up	s	s	1	1025
OGWM_101	sess1	s1	4	16	1	compatible	cued_comp	3	4	up	down	1	orange	U	U	1	1136	39	455	1023	No-drop	valid	1	match	up	s	s	1	618
OGWM_101	sess1	s1	4	17	2	incompatible	incomp	2	3	right	up	2	green	L	L	1	1224	103	603	1061	1127	valid	2	match	up	s	s	1	465
OGWM_101	sess1	s1	4	18	3	neutral	neut_comp	1	2	left	right	X	green	L	L	1	976	431	499	673	721	NA	2	non-match	left	d	d	1	792
OGWM_101	sess1	s1	4	19	3	neutral	neut_incomp	4	3	down	up	X	pink	R	R	1	880	263	549	687	821	NA	2	non-match	right	d	d	1	1218
OGWM_101	sess1	s1	4	20	2	incompatible	uncued_comp	3	4	up	down	2	orange	U	D	0	1440	71	669	No-move	1287	invalid	1	match	up	s	s	1	578
OGWM_101	sess1	s1	4	21	1	compatible	cued_comp	1	3	left	up	2	orange	U	U	1	1210	19	321	785	1065	valid	2	match	up	s	s	1	540
OGWM_101	sess1	s1	4	22	2	incompatible	incomp	1	3	left	up	2	pink	R	R	1	998	413	515	775	941	valid	2	match	up	s	s	1	575
OGWM_101	sess1	s1	4	23	3	neutral	neut_comp	3	1	up	left	X	green	L	L	1	1144	175	665	1011	1109	NA	2	match	left	s	s	1	1369
OGWM_101	sess1	s1	4	24	1	compatible	cued_comp	2	3	right	up	2	orange	U	U	1	1034	513	651	877	1011	valid	2	non-match	right	d	d	1	771
OGWM_101	sess1	s1	4	25	1	compatible	cued_comp	1	3	left	up	1	green	L	L	1	1788	531	601	1481	1755	valid	1	non-match	right	d	s	0	1285
OGWM_101	sess1	s1	4	26	3	neutral	neut_incomp	2	4	right	down	X	orange	U	U	1	1826	497	549	1727	No-drop	NA	2	match	down	s	s	1	707
OGWM_101	sess1	s1	4	27	2	incompatible	incomp	3	4	up	down	1	green	L	L	1	1502	693	795	1395	1443	valid	1	non-match	left	d	d	1	854
OGWM_101	sess1	s1	4	28	2	incompatible	uncued_comp	3	1	up	left	1	green	L	L	1	1268	491	527	613	855	valid	1	non-match	left	d	d	1	678
OGWM_101	sess1	s1	4	29	1	compatible	cued_comp	2	1	right	left	2	green	L	L	1	1570	545	597	805	835	valid	2	match	left	s	s	1	732
OGWM_101	sess1	s1	4	30	1	compatible	cued_comp	3	1	up	left	2	green	L	L	1	1166	389	459	891	891	valid	2	match	left	s	s	1	431
OGWM_101	sess1	s1	4	31	3	neutral	neut_comp	3	4	up	down	X	orange	U	U	1	1222	453	505	1111	1111	NA	2	match	down	s	s	1	520
OGWM_101	sess1	s1	4	32	3	neutral	neut_incomp	2	1	right	left	X	blue	D	D	1	1546	521	609	1465	1529	NA	1	match	right	s	s	1	1844
OGWM_101	sess1	s1	4	33	2	incompatible	incomp	1	3	left	up	2	blue	D		0	Time-out	473	1041	No-move	1589	valid	2	non-match	down	d	d	1	546
OGWM_101	sess1	s1	4	34	1	compatible	cued_comp	4	2	down	right	1	blue	D	D	1	932	267	371	749	917	valid	1	non-match	up	d	d	1	542
OGWM_101	sess1	s1	4	35	3	neutral	neut_comp	4	1	down	left	X	blue	D	D	1	968	9	475	545	861	NA	1	non-match	right	d	d	1	1112
OGWM_101	sess1	s1	4	36	3	neutral	neut_comp	4	2	down	right	X	blue	D	D	1	1380	659	763	1299	No-drop	NA	1	non-match	left	d	NA	0	9999000
OGWM_101	sess1	s1	5	1	3	neutral	neut_incomp	2	3	right	up	X	blue	D	D	1	1380	427	479	1191	1307	NA	2	match	up	s	s	1	349
OGWM_101	sess1	s1	5	2	1	compatible	cued_comp	4	1	down	left	1	blue	D	D	1	960	87	533	707	909	valid	1	match	down	s	s	1	648
OGWM_101	sess1	s1	5	3	3	neutral	neut_comp	3	2	up	right	X	orange	U	U	1	1110	485	573	939	1089	NA	2	match	right	s	s	1	1256
OGWM_101	sess1	s1	5	4	2	incompatible	uncued_comp	2	1	right	left	1	green	L	L	1	1198	549	653	1049	1149	valid	1	non-match	down	d	d	1	790
OGWM_101	sess1	s1	5	5	2	incompatible	incomp	1	3	left	up	2	blue	D	D	1	1470	17	137	1343	1343	valid	2	non-match	left	d	d	1	471
OGWM_101	sess1	s1	5	6	2	incompatible	uncued_comp	2	4	right	down	2	pink	R	R	1	996	51	415	813	947	valid	2	match	down	s	s	1	502
OGWM_101	sess1	s1	5	7	3	neutral	neut_comp	1	3	left	up	X	orange	U	U	1	1554	17	699	1287	1387	NA	2	match	up	s	s	1	466
OGWM_101	sess1	s1	5	8	1	compatible	cued_comp	1	4	left	down	1	green	L	L	1	920	11	167	713	881	valid	1	non-match	down	d	d	1	552
OGWM_101	sess1	s1	5	9	2	incompatible	uncued_comp	1	2	left	right	2	green	L		0	Time-out	15	67	No-move	853	valid	2	match	right	s	s	1	1002
OGWM_101	sess1	s1	5	10	3	neutral	neut_incomp	4	3	down	up	X	green	L	L	1	1250	465	499	625	813	NA	1	match	down	s	d	0	1603
OGWM_101	sess1	s1	5	11	1	compatible	cued_comp	1	4	left	down	2	blue	D		0	Time-out	409	537	No-move	1735	valid	2	match	down	s	s	1	666
OGWM_101	sess1	s1	5	12	3	neutral	neut_comp	2	3	right	up	X	orange	U	U	1	1776	391	505	1393	1687	NA	2	non-match	down	d	d	1	657
OGWM_101	sess1	s1	5	13	2	incompatible	incomp	3	2	up	right	2	green	L	L	1	1046	477	547	841	973	invalid	1	non-match	down	d	d	1	720
OGWM_101	sess1	s1	5	14	1	compatible	cued_comp	4	1	down	left	2	green	L	L	1	1378	433	541	1181	1297	valid	2	match	left	s	s	1	667
OGWM_101	sess1	s1	5	15	3	neutral	neut_incomp	3	4	up	down	X	pink	R	R	1	1048	431	501	863	1031	NA	2	match	down	s	s	1	866
OGWM_101	sess1	s1	5	16	1	compatible	cued_comp	2	1	right	left	1	pink	R	R	1	966	13	417	745	No-drop	valid	1	match	right	s	s	1	511
OGWM_101	sess1	s1	5	17	1	compatible	cued_comp	3	1	up	left	2	green	L	L	1	1068	11	577	899	899	valid	2	non-match	right	d	d	1	612
OGWM_101	sess1	s1	5	18	3	neutral	neut_comp	3	4	up	down	X	blue	D	D	1	1324	587	839	1133	No-drop	NA	2	non-match	up	d	s	0	1349
OGWM_101	sess1	s1	5	19	3	neutral	neut_incomp	4	1	down	left	X	pink	R	R	1	1150	405	441	781	1017	NA	2	match	left	s	s	1	1248
OGWM_101	sess1	s1	5	20	1	compatible	cued_comp	2	1	right	left	1	pink	R	R	1	998	485	519	815	931	valid	1	non-match	up	d	s	0	1071
OGWM_101	sess1	s1	5	21	1	compatible	cued_comp	4	1	down	left	1	blue	D	D	1	1140	67	289	969	579	valid	1	non-match	left	d	d	1	549
OGWM_101	sess1	s1	5	22	3	neutral	neut_incomp	2	3	right	up	X	green	L	L	1	998	413	571	845	927	NA	2	match	up	s	s	1	1168
OGWM_101	sess1	s1	5	23	2	incompatible	incomp	1	3	left	up	1	blue	D	D	1	1312	7	395	697	1227	valid	1	match	left	s	s	1	386
OGWM_101	sess1	s1	5	24	1	compatible	cued_comp	3	2	up	right	1	orange	U	U	1	1402	393	555	1283	No-drop	valid	1	non-match	down	d	d	1	475
OGWM_101	sess1	s1	5	25	2	incompatible	uncued_comp	1	3	left	up	1	orange	U	U	1	1608	367	437	1275	1407	invalid	2	non-match	down	d	d	1	529
OGWM_101	sess1	s1	5	26	1	compatible	cued_comp	4	1	down	left	2	green	L	L	1	1308	11	351	1159	1291	valid	2	non-match	up	d	d	1	517
OGWM_101	sess1	s1	5	27	2	incompatible	incomp	2	1	right	left	1	orange	U	U	1	1368	447	577	1201	1351	invalid	2	match	left	s	NA	0	9999000
