subject session target block trial BlockType CurrentCondition TrialType CurrentSampleIndex CurrentSample cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT correctProbeResp probeResp probeACC probemsecRT 
OGWM_119 sess_1 no_TMS 1 1 neutral 1 compatible 4 down blue D D 1 1387 512 530 1206 664 s s 1 837
OGWM_119 sess_1 no_TMS 1 2 neutral 1 compatible 3 up orange U U 1 1187 498 532 1092 1172 d d 1 1200
OGWM_119 sess_1 no_TMS 1 3 neutral 1 compatible 1 left green L L 1 1032 390 406 951 No-drop s s 1 772
OGWM_119 sess_1 no_TMS 1 4 neutral 1 compatible 1 left green L L 1 1052 403 479 941 1039 d d 1 1234
OGWM_119 sess_1 no_TMS 1 5 neutral 1 compatible 4 down blue D D 1 1310 397 433 1133 635 d d 1 828
OGWM_119 sess_1 no_TMS 1 6 neutral 1 compatible 2 right pink R R 1 1498 497 515 1334 1399 d d 1 800
OGWM_119 sess_1 no_TMS 1 7 neutral 2 incompatible 3 up blue D D 1 1758 749 767 1557 1335 s s 1 748
OGWM_119 sess_1 no_TMS 1 8 neutral 1 compatible 3 up orange U U 1 1076 651 703 893 1027 d d 1 778
OGWM_119 sess_1 no_TMS 1 9 neutral 1 compatible 2 right pink R R 1 1162 505 707 757 1035 d d 1 855
OGWM_119 sess_1 no_TMS 1 10 neutral 2 incompatible 3 up blue D D 1 1828 843 1109 1587 1635 s d 0 889
OGWM_119 sess_1 no_TMS 1 11 neutral 1 compatible 3 up orange U U 1 1156 331 431 961 1091 s s 1 665
OGWM_119 sess_1 no_TMS 1 12 neutral 2 incompatible 1 left pink R R 1 1006 581 615 863 963 d d 1 643
OGWM_119 sess_1 no_TMS 1 13 neutral 1 compatible 3 up orange U U 1 1888 815 1571 1887 1888 d d 1 782
OGWM_119 sess_1 no_TMS 1 14 neutral 1 compatible 2 right pink R R 1 1142 717 735 1025 1125 s s 1 803
