subject session target block trial BlockType CurrentCondition TrialType CurrentSampleIndex CurrentSample cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT correctProbeResp probeResp probeACC probemsecRT 
OGWM_117 sess_1 PFC_iTBS 1 1 neutral 2 incompatible 4 down orange U R 0 1379 352 420 No-move 1328 d d 1 973
OGWM_117 sess_1 PFC_iTBS 1 2 neutral 2 incompatible 3 up pink R R 1 1343 1022 1056 1143 1258 d d 1 700
OGWM_117 sess_1 PFC_iTBS 1 3 neutral 1 compatible 4 down blue D  0 Time-out 894 928 No-move No-drop s s 1 1035
OGWM_117 sess_1 PFC_iTBS 1 4 neutral 1 compatible 2 right pink R R 1 1145 784 818 992 1142 d d 1 646
OGWM_117 sess_1 PFC_iTBS 1 5 neutral 2 incompatible 3 up pink R R 1 970 537 573 847 963 d d 1 720
OGWM_117 sess_1 PFC_iTBS 1 6 neutral 2 incompatible 1 left orange U U 1 1538 1345 1397 1447 1529 s s 1 927
OGWM_117 sess_1 PFC_iTBS 1 7 neutral 1 compatible 3 up orange U U 1 1546 513 531 667 785 d d 1 823
OGWM_117 sess_1 PFC_iTBS 1 8 neutral 2 incompatible 2 right green L L 1 860 635 653 724 821 d s 0 1667
OGWM_117 sess_1 PFC_iTBS 1 9 neutral 1 compatible 4 down blue D D 1 1006 293 657 917 No-drop s s 1 619
OGWM_117 sess_1 PFC_iTBS 1 10 neutral 1 compatible 4 down blue D D 1 626 289 323 461 561 d d 1 615
OGWM_117 sess_1 PFC_iTBS 1 11 neutral 2 incompatible 3 up green L L 1 798 13 489 711 No-drop d d 1 635
OGWM_117 sess_1 PFC_iTBS 1 12 neutral 1 compatible 1 left green L L 1 920 535 673 777 911 d d 1 726
OGWM_117 sess_1 PFC_iTBS 1 13 neutral 2 incompatible 3 up green L L 1 952 495 513 529 891 s s 1 645
OGWM_117 sess_1 PFC_iTBS 1 14 neutral 1 compatible 2 right pink R R 1 506 313 331 383 465 s s 1 567
OGWM_117 sess_1 PFC_iTBS 1 15 neutral 1 compatible 3 up orange U U 1 608 279 397 517 No-drop d d 1 693
OGWM_117 sess_1 PFC_iTBS 1 16 neutral 2 incompatible 4 down pink R R 1 816 455 489 715 797 d d 1 662
OGWM_117 sess_1 PFC_iTBS 1 17 neutral 1 compatible 4 down blue D D 1 626 11 349 435 535 s s 1 1248
