subject session target block trial BlockType CurrentCondition TrialType CurrentSampleIndex CurrentSample cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT correctProbeResp probeResp probeACC probemsecRT 
OGWM_126 sess_1 PFC_cTBS 1 1 neutral 2 incompatible 3 up blue D D 1 1101 379 431 550 898 d d 1 970
OGWM_126 sess_1 PFC_cTBS 1 2 neutral 2 incompatible 3 up pink R R 1 1602 513 547 617 1355 d d 1 1239
OGWM_126 sess_1 PFC_cTBS 1 3 neutral 2 incompatible 2 right blue D D 1 1108 419 615 963 963 d d 1 1242
OGWM_126 sess_1 PFC_cTBS 1 4 neutral 1 compatible 1 left green L L 1 928 399 451 691 861 s s 1 853
OGWM_126 sess_1 PFC_cTBS 1 5 neutral 2 incompatible 1 left pink R R 1 1136 439 597 993 1109 s s 1 903
OGWM_126 sess_1 PFC_cTBS 1 6 neutral 2 incompatible 1 left blue D D 1 906 25 407 653 873 d d 1 942
OGWM_126 sess_1 PFC_cTBS 1 7 neutral 1 compatible 1 left green L L 1 840 407 441 649 765 s s 1 670
OGWM_126 sess_1 PFC_cTBS 1 8 neutral 2 incompatible 3 up green L L 1 1424 375 635 1219 1403 d s 0 1119
OGWM_126 sess_1 PFC_cTBS 1 9 neutral 1 compatible 4 down blue D D 1 1024 416 450 828 828 s s 1 1135
OGWM_126 sess_1 PFC_cTBS 1 10 neutral 1 compatible 2 right pink R R 1 1024 439 455 853 853 s s 1 773
OGWM_126 sess_1 PFC_cTBS 1 11 neutral 1 compatible 2 right pink R R 1 860 427 463 599 803 s s 1 866
OGWM_126 sess_1 PFC_cTBS 1 12 neutral 2 incompatible 2 right green L L 1 1022 15 467 863 997 d d 1 883
OGWM_126 sess_1 PFC_cTBS 1 13 neutral 1 compatible 1 left green L L 1 878 397 433 657 841 s s 1 852
OGWM_126 sess_1 PFC_cTBS 1 14 neutral 2 incompatible 2 right orange U U 1 1240 295 417 537 917 d d 1 862
OGWM_126 sess_1 PFC_cTBS 1 15 neutral 1 compatible 3 up orange U U 1 1114 353 387 525 807 s s 1 832
OGWM_126 sess_1 PFC_cTBS 1 16 neutral 1 compatible 1 left green L L 1 1070 389 493 905 1023 d d 1 1148
OGWM_126 sess_1 PFC_cTBS 1 17 neutral 2 incompatible 2 right blue D D 1 1100 459 477 909 1009 s s 1 778
OGWM_126 sess_1 PFC_cTBS 1 18 neutral 1 compatible 4 down blue D D 1 752 351 387 525 745 s s 1 623
OGWM_126 sess_1 PFC_cTBS 1 19 neutral 1 compatible 3 up orange U U 1 708 9 311 501 667 d d 1 1001
OGWM_126 sess_1 PFC_cTBS 1 20 neutral 2 incompatible 1 left orange U U 1 912 247 403 685 819 d d 1 1038
OGWM_126 sess_1 PFC_cTBS 1 21 neutral 2 incompatible 2 right green L L 1 1122 489 637 947 1115 d d 1 889
OGWM_126 sess_1 PFC_cTBS 1 22 neutral 2 incompatible 4 down green L L 1 1148 467 485 897 897 s s 1 745
OGWM_126 sess_1 PFC_cTBS 1 23 neutral 1 compatible 2 right pink R R 1 978 481 515 827 873 d d 1 848
OGWM_126 sess_1 PFC_cTBS 1 24 neutral 1 compatible 4 down blue D D 1 892 331 367 667 667 s s 1 1098
OGWM_126 sess_1 PFC_cTBS 1 25 neutral 2 incompatible 4 down green L L 1 916 451 485 797 913 s s 1 1489
OGWM_126 sess_1 PFC_cTBS 1 26 neutral 1 compatible 3 up orange U U 1 966 365 399 745 897 d d 1 971
OGWM_126 sess_1 PFC_cTBS 1 27 neutral 1 compatible 4 down blue D D 1 786 265 393 635 717 s s 1 696
OGWM_126 sess_1 PFC_cTBS 1 28 neutral 2 incompatible 1 left orange U U 1 1348 523 557 1145 1331 d s 0 1184
OGWM_126 sess_1 PFC_cTBS 1 29 neutral 2 incompatible 3 up blue D D 1 920 487 521 607 843 d d 1 1173
OGWM_126 sess_1 PFC_cTBS 1 30 neutral 1 compatible 3 up orange U U 1 830 325 343 653 769 s s 1 811
OGWM_126 sess_1 PFC_cTBS 1 31 neutral 2 incompatible 1 left blue D D 1 1202 385 419 919 743 d d 1 1614
OGWM_126 sess_1 PFC_cTBS 1 32 neutral 1 compatible 3 up orange U U 1 820 355 373 615 783 s s 1 603
OGWM_126 sess_1 PFC_cTBS 1 33 neutral 2 incompatible 4 down pink R R 1 976 279 467 725 No-drop d d 1 1118
OGWM_126 sess_1 PFC_cTBS 1 34 neutral 2 incompatible 4 down orange U U 1 1120 31 507 941 941 d d 1 685
OGWM_126 sess_1 PFC_cTBS 1 35 neutral 1 compatible 4 down blue D D 1 1120 543 665 873 903 s s 1 542
OGWM_126 sess_1 PFC_cTBS 1 36 neutral 1 compatible 2 right pink R R 1 800 343 377 647 779 s s 1 677
OGWM_126 sess_1 PFC_cTBS 2 1 valid 1 compatible 1 left green L L 1 1000 559 593 835 No-drop s s 1 669
OGWM_126 sess_1 PFC_cTBS 2 2 valid 1 compatible 2 right pink R R 1 786 361 395 637 737 d d 1 832
OGWM_126 sess_1 PFC_cTBS 2 3 valid 1 compatible 3 up orange U U 1 924 323 409 757 907 d d 1 874
OGWM_126 sess_1 PFC_cTBS 2 4 valid 1 compatible 4 down blue D D 1 614 101 281 367 485 s s 1 587
OGWM_126 sess_1 PFC_cTBS 2 5 valid 1 compatible 1 left green L L 1 746 377 411 549 699 s s 1 703
OGWM_126 sess_1 PFC_cTBS 2 6 valid 1 compatible 1 left green L L 1 874 361 395 777 859 d d 1 544
