subject session target block trial BlockType CurrentCondition TrialType CurrentSampleIndex CurrentSample cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT correctProbeResp probeResp probeACC probemsecRT 
OGWM_114 sess_1 PFC_cTBS 1 1 neutral 2 incompatible 1 left blue D D 1 1178 306 444 753 893 d d 1 857
OGWM_114 sess_1 PFC_cTBS 1 2 neutral 1 compatible 1 left green L L 1 992 414 448 829 926 d d 1 867
OGWM_114 sess_1 PFC_cTBS 1 3 neutral 1 compatible 4 down blue D D 1 1127 462 514 706 854 d d 1 980
OGWM_114 sess_1 PFC_cTBS 1 4 neutral 1 compatible 3 up orange U U 1 1180 539 593 903 1053 s s 1 938
OGWM_114 sess_1 PFC_cTBS 1 5 neutral 2 incompatible 2 right green L L 1 1020 459 493 837 919 d d 1 937
OGWM_114 sess_1 PFC_cTBS 1 6 neutral 1 compatible 4 down blue D D 1 1266 457 579 821 937 s s 1 1744
OGWM_114 sess_1 PFC_cTBS 1 7 neutral 2 incompatible 3 up blue D D 1 1176 599 687 911 1061 s s 1 910
OGWM_114 sess_1 PFC_cTBS 1 8 neutral 1 compatible 2 right pink R R 1 752 343 379 466 563 d d 1 1014
OGWM_114 sess_1 PFC_cTBS 1 9 neutral 2 incompatible 3 up green L L 1 1172 603 639 949 1083 d d 1 882
OGWM_114 sess_1 PFC_cTBS 1 10 neutral 1 compatible 4 down blue D D 1 1150 541 609 955 1107 d d 1 1123
OGWM_114 sess_1 PFC_cTBS 1 11 neutral 1 compatible 2 right pink R R 1 950 549 583 653 733 s s 1 995
OGWM_114 sess_1 PFC_cTBS 1 12 neutral 2 incompatible 1 left pink R R 1 1154 601 619 901 1001 s s 1 775
OGWM_114 sess_1 PFC_cTBS 1 13 neutral 1 compatible 1 left green L L 1 856 455 473 661 777 s s 1 629
OGWM_114 sess_1 PFC_cTBS 1 14 neutral 1 compatible 3 up orange U U 1 1026 393 429 755 821 s s 1 784
OGWM_114 sess_1 PFC_cTBS 1 15 neutral 1 compatible 2 right pink R R 1 1288 623 657 1001 1101 d d 1 933
OGWM_114 sess_1 PFC_cTBS 1 16 neutral 2 incompatible 4 down green L L 1 942 429 463 705 823 s s 1 1132
OGWM_114 sess_1 PFC_cTBS 1 17 neutral 2 incompatible 1 left blue D D 1 1118 565 633 859 975 d d 1 1115
OGWM_114 sess_1 PFC_cTBS 1 18 neutral 1 compatible 4 down blue D D 1 1030 541 593 849 999 s s 1 939
OGWM_114 sess_1 PFC_cTBS 1 19 neutral 2 incompatible 4 down pink R R 1 1044 507 541 783 899 s s 1 961
OGWM_114 sess_1 PFC_cTBS 1 20 neutral 1 compatible 4 down blue D D 1 1314 529 581 891 1023 d d 1 879
OGWM_114 sess_1 PFC_cTBS 1 21 neutral 1 compatible 3 up orange U U 1 1100 571 605 879 1029 s s 1 577
OGWM_114 sess_1 PFC_cTBS 1 22 neutral 2 incompatible 2 right blue D D 1 1032 519 571 813 999 d d 1 958
OGWM_114 sess_1 PFC_cTBS 1 23 neutral 2 incompatible 4 down green L L 1 982 557 575 643 727 d d 1 1108
OGWM_114 sess_1 PFC_cTBS 1 24 neutral 1 compatible 3 up orange U U 1 1174 605 657 987 1121 s s 1 708
OGWM_114 sess_1 PFC_cTBS 1 25 neutral 2 incompatible 1 left blue D D 1 1358 509 577 751 1101 s s 1 684
OGWM_114 sess_1 PFC_cTBS 1 26 neutral 1 compatible 3 up orange U U 1 1264 287 493 1041 1209 s s 1 621
OGWM_114 sess_1 PFC_cTBS 1 27 neutral 2 incompatible 4 down pink R R 1 1106 569 605 869 969 d d 1 912
OGWM_114 sess_1 PFC_cTBS 1 28 neutral 2 incompatible 2 right orange U U 1 1298 433 621 897 1049 s s 1 976
OGWM_114 sess_1 PFC_cTBS 1 29 neutral 2 incompatible 2 right orange U U 1 976 423 457 715 865 d d 1 893
OGWM_114 sess_1 PFC_cTBS 1 30 neutral 2 incompatible 1 left orange U U 1 928 439 491 631 695 d d 1 942
OGWM_114 sess_1 PFC_cTBS 1 31 neutral 2 incompatible 3 up green L L 1 1320 527 595 1111 1227 s s 1 1205
OGWM_114 sess_1 PFC_cTBS 1 32 neutral 1 compatible 2 right pink R R 1 1132 571 605 915 1065 d d 1 649
OGWM_114 sess_1 PFC_cTBS 1 33 neutral 2 incompatible 3 up blue D D 1 1038 485 553 761 843 s s 1 667
OGWM_114 sess_1 PFC_cTBS 1 34 neutral 1 compatible 1 left green L L 1 1406 613 649 1131 1197 d d 1 853
OGWM_114 sess_1 PFC_cTBS 1 35 neutral 1 compatible 2 right pink R R 1 1616 567 603 913 995 s s 1 886
OGWM_114 sess_1 PFC_cTBS 1 36 neutral 2 incompatible 1 left orange U U 1 1530 153 555 1227 1241 d d 1 735
OGWM_114 sess_1 PFC_cTBS 2 1 valid 2 incompatible 2 right green L L 1 1040 567 585 791 855 d d 1 685
OGWM_114 sess_1 PFC_cTBS 2 2 valid 2 incompatible 3 up green L L 1 1113 24 586 794 858 s s 1 766
OGWM_114 sess_1 PFC_cTBS 2 3 valid 1 compatible 3 up orange U U 1 1558 1037 1157 1363 1515 s s 1 539
OGWM_114 sess_1 PFC_cTBS 2 4 valid 2 incompatible 4 down orange U U 1 1124 539 573 781 949 d d 1 1418
OGWM_114 sess_1 PFC_cTBS 2 5 valid 1 compatible 1 left green L L 1 1312 673 687 739 855 s s 1 645
OGWM_114 sess_1 PFC_cTBS 2 6 valid 1 compatible 3 up orange U U 1 1234 561 613 787 1035 d d 1 783
OGWM_114 sess_1 PFC_cTBS 2 7 valid 1 compatible 2 right pink R R 1 998 573 591 695 879 s s 1 780
OGWM_114 sess_1 PFC_cTBS 2 8 valid 1 compatible 1 left green L L 1 964 523 557 781 845 s s 1 649
OGWM_114 sess_1 PFC_cTBS 2 9 valid 1 compatible 3 up orange U U 1 902 341 393 687 821 d d 1 811
OGWM_114 sess_1 PFC_cTBS 2 10 valid 1 compatible 3 up orange U U 1 1106 497 565 861 977 s s 1 783
OGWM_114 sess_1 PFC_cTBS 2 11 valid 1 compatible 1 left green L L 1 1110 581 617 909 1025 s s 1 732
OGWM_114 sess_1 PFC_cTBS 2 12 valid 1 compatible 4 down blue D D 1 990 437 507 731 813 d d 1 899
OGWM_114 sess_1 PFC_cTBS 2 13 valid 1 compatible 2 right pink R R 1 926 573 591 659 723 d d 1 956
