subject session target block trial BlockType CurrentCondition TrialType CurrentSampleIndex CurrentSample cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT correctProbeResp probeResp probeACC probemsecRT 
OGWM_112 sess_3 no_TMS 1 1 neutral 2 incompatible 3 up blue D D 1 1912 293 752 1730 1414 s s 1 850
OGWM_112 sess_3 no_TMS 1 2 neutral 2 incompatible 2 right orange U U 1 895 446 498 740 872 d d 1 724
OGWM_112 sess_3 no_TMS 1 3 neutral 1 compatible 4 down blue D D 1 879 398 432 484 774 d d 1 692
OGWM_112 sess_3 no_TMS 1 4 neutral 2 incompatible 4 down orange U U 1 846 501 519 605 705 s s 1 756
OGWM_112 sess_3 no_TMS 1 5 neutral 2 incompatible 2 right blue D D 1 796 427 463 531 647 d d 1 538
OGWM_112 sess_3 no_TMS 1 6 neutral 1 compatible 3 up orange U U 1 740 443 459 563 681 s s 1 713
OGWM_112 sess_3 no_TMS 1 7 neutral 2 incompatible 1 left orange U U 1 980 611 627 767 899 s s 1 921
OGWM_112 sess_3 no_TMS 1 8 neutral 1 compatible 1 left green L L 1 1194 905 923 994 1057 d d 1 689
OGWM_112 sess_3 no_TMS 1 9 neutral 2 incompatible 4 down pink R R 1 1258 817 869 906 1003 s s 1 753
OGWM_112 sess_3 no_TMS 1 10 neutral 1 compatible 1 left green L L 1 1290 881 915 1119 1271 d d 1 638
OGWM_112 sess_3 no_TMS 1 11 neutral 2 incompatible 1 left orange U U 1 948 627 645 749 917 s s 1 673
OGWM_112 sess_3 no_TMS 1 12 neutral 1 compatible 2 right pink R R 1 1438 757 1095 1295 1393 d d 1 987
OGWM_112 sess_3 no_TMS 1 13 neutral 1 compatible 1 left green L L 1 858 505 539 643 829 d d 1 808
OGWM_112 sess_3 no_TMS 1 14 neutral 1 compatible 1 left green L L 1 1446 749 767 1327 1375 d d 1 723
OGWM_112 sess_3 no_TMS 1 15 neutral 1 compatible 4 down blue D D 1 734 381 399 553 637 s s 1 530
OGWM_112 sess_3 no_TMS 1 16 neutral 2 incompatible 4 down green L L 1 1324 691 709 1097 1179 s s 1 833
OGWM_112 sess_3 no_TMS 1 17 neutral 1 compatible 3 up orange U U 1 1118 709 745 829 947 d d 1 844
OGWM_112 sess_3 no_TMS 1 18 neutral 2 incompatible 3 up green L L 1 938 649 667 753 817 s s 1 551
OGWM_112 sess_3 no_TMS 1 19 neutral 2 incompatible 3 up green L L 1 1128 599 689 741 939 d d 1 461
OGWM_112 sess_3 no_TMS 1 20 neutral 1 compatible 4 down blue D D 1 1810 761 829 1601 1665 s s 1 583
OGWM_112 sess_3 no_TMS 1 21 neutral 2 incompatible 3 up pink R R 1 1142 829 847 933 997 s s 1 715
OGWM_112 sess_3 no_TMS 1 22 neutral 2 incompatible 2 right blue D D 1 844 483 501 587 635 s s 1 715
OGWM_112 sess_3 no_TMS 1 23 neutral 1 compatible 1 left green L L 1 1292 835 1013 1117 1165 d d 1 1074
OGWM_112 sess_3 no_TMS 1 24 neutral 1 compatible 1 left green L L 1 926 509 527 813 895 s s 1 612
OGWM_112 sess_3 no_TMS 1 25 neutral 2 incompatible 4 down orange U U 1 882 465 499 715 No-drop s s 1 824
OGWM_112 sess_3 no_TMS 1 26 neutral 1 compatible 3 up orange U U 1 910 445 497 755 855 d d 1 435
OGWM_112 sess_3 no_TMS 1 27 neutral 2 incompatible 3 up pink R R 1 1072 551 569 603 943 s s 1 709
OGWM_112 sess_3 no_TMS 1 28 neutral 1 compatible 2 right pink R R 1 880 511 547 633 715 d d 1 1349
OGWM_112 sess_3 no_TMS 1 29 neutral 1 compatible 2 right pink R R 1 966 509 527 561 801 d d 1 692
OGWM_112 sess_3 no_TMS 1 30 neutral 2 incompatible 4 down pink R R 1 1182 261 585 809 1025 d d 1 532
OGWM_112 sess_3 no_TMS 1 31 neutral 1 compatible 2 right pink R R 1 862 509 527 577 643 d d 1 603
OGWM_112 sess_3 no_TMS 1 32 neutral 2 incompatible 2 right orange U  0 Time-out 609 627 1833 1029 s s 1 886
OGWM_112 sess_3 no_TMS 1 33 neutral 1 compatible 4 down blue D D 1 873 248 444 566 666 s s 1 728
OGWM_112 sess_3 no_TMS 1 34 neutral 1 compatible 3 up orange U U 1 808 415 449 587 739 s s 1 502
OGWM_112 sess_3 no_TMS 1 35 neutral 2 incompatible 1 left pink R R 1 768 455 473 543 607 d d 1 678
OGWM_112 sess_3 no_TMS 1 36 neutral 2 incompatible 2 right orange U U 1 930 481 579 701 923 d d 1 535
OGWM_112 sess_3 no_TMS 2 1 neutral 2 incompatible 1 left blue D D 1 1448 135 533 1119 1269 s s 1 798
OGWM_112 sess_3 no_TMS 2 2 neutral 1 compatible 1 left green L L 1 1094 660 694 934 1066 s s 1 626
OGWM_112 sess_3 no_TMS 2 3 neutral 1 compatible 3 up orange U U 1 912 583 599 687 785 s s 1 636
OGWM_112 sess_3 no_TMS 2 4 neutral 2 incompatible 3 up pink R R 1 970 633 651 719 803 s s 1 759
OGWM_112 sess_3 no_TMS 2 5 neutral 2 incompatible 4 down green L L 1 912 559 577 697 743 s s 1 629
OGWM_112 sess_3 no_TMS 2 6 neutral 1 compatible 3 up orange U U 1 898 433 623 725 877 s s 1 497
OGWM_112 sess_3 no_TMS 2 7 neutral 1 compatible 1 left green L L 1 996 603 621 777 823 s s 1 570
OGWM_112 sess_3 no_TMS 2 8 neutral 1 compatible 4 down blue D D 1 1026 545 561 735 799 d d 1 887
OGWM_112 sess_3 no_TMS 2 9 neutral 2 incompatible 4 down orange U U 1 858 545 563 667 783 s s 1 488
OGWM_112 sess_3 no_TMS 2 10 neutral 2 incompatible 2 right orange U U 1 996 611 645 749 831 d d 1 904
OGWM_112 sess_3 no_TMS 2 11 neutral 2 incompatible 4 down orange U U 1 802 513 549 669 No-drop d d 1 688
OGWM_112 sess_3 no_TMS 2 12 neutral 1 compatible 2 right pink R R 1 796 467 483 553 617 s s 1 714
OGWM_112 sess_3 no_TMS 2 13 neutral 1 compatible 2 right pink R R 1 932 515 533 749 865 d d 1 849
OGWM_112 sess_3 no_TMS 2 14 neutral 2 incompatible 1 left pink R R 1 934 469 503 763 829 d d 1 587
OGWM_112 sess_3 no_TMS 2 15 neutral 2 incompatible 3 up green L L 1 1138 761 795 917 981 s s 1 695
OGWM_112 sess_3 no_TMS 2 16 neutral 2 incompatible 2 right orange U U 1 1012 571 605 829 927 d d 1 673
OGWM_112 sess_3 no_TMS 2 17 neutral 2 incompatible 4 down orange U U 1 924 603 621 725 859 s s 1 522
OGWM_112 sess_3 no_TMS 2 18 neutral 1 compatible 3 up orange U U 1 876 491 525 629 745 s s 1 769
OGWM_112 sess_3 no_TMS 2 19 neutral 1 compatible 1 left green L L 1 1178 47 729 817 915 d d 1 550
OGWM_112 sess_3 no_TMS 2 20 neutral 2 incompatible 1 left orange U U 1 918 173 551 639 755 d d 1 733
OGWM_112 sess_3 no_TMS 2 21 neutral 1 compatible 2 right pink R R 1 902 477 591 747 811 s s 1 483
OGWM_112 sess_3 no_TMS 2 22 neutral 1 compatible 1 left green L L 1 1158 773 791 963 1027 d d 1 755
OGWM_112 sess_3 no_TMS 2 23 neutral 1 compatible 2 right pink R R 1 932 499 535 793 859 d d 1 626
