subject session target block trial BlockType CurrentCondition TrialType CurrentSampleIndex CurrentSample cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT correctProbeResp probeResp probeACC probemsecRT 
OGWM_111 sess_1 PFC_cTBS 1 1 neutral 2 incompatible 3 up pink R R 1 666 439 457 526 605 s a 0 429
OGWM_111 sess_1 PFC_cTBS 1 2 neutral 1 compatible 1 left green L L 1 844 570 586 691 770 s s 1 799
OGWM_111 sess_1 PFC_cTBS 1 3 neutral 2 incompatible 1 left blue D D 1 824 502 536 674 756 d d 1 828
OGWM_111 sess_1 PFC_cTBS 1 4 neutral 2 incompatible 3 up blue D L 0 722 449 523 No-move 655 s s 1 1119
OGWM_111 sess_1 PFC_cTBS 1 5 neutral 1 compatible 2 right pink R R 1 632 431 449 501 583 s s 1 422
OGWM_111 sess_1 PFC_cTBS 1 6 neutral 2 incompatible 1 left orange U U 1 812 99 495 685 731 s s 1 634
OGWM_111 sess_1 PFC_cTBS 1 7 neutral 2 incompatible 3 up green L L 1 1710 373 577 1575 1575 s s 1 980
OGWM_111 sess_1 PFC_cTBS 1 8 neutral 2 incompatible 2 right orange U U 1 812 139 543 681 763 d d 1 617
OGWM_111 sess_1 PFC_cTBS 1 9 neutral 1 compatible 1 left green L L 1 644 303 321 643 No-drop d d 1 1285
OGWM_111 sess_1 PFC_cTBS 1 10 neutral 1 compatible 4 down blue D D 1 1136 439 739 929 993 d d 1 1358
OGWM_111 sess_1 PFC_cTBS 1 11 neutral 2 incompatible 3 up blue D D 1 1190 573 607 1077 1177 d d 1 1044
OGWM_111 sess_1 PFC_cTBS 1 12 neutral 2 incompatible 2 right orange U U 1 904 471 599 719 785 d d 1 718
OGWM_111 sess_1 PFC_cTBS 1 13 neutral 1 compatible 1 left green L L 1 968 519 537 589 877 s s 1 886
OGWM_111 sess_1 PFC_cTBS 1 14 neutral 2 incompatible 1 left pink R R 1 800 327 537 607 689 s s 1 838
OGWM_111 sess_1 PFC_cTBS 1 15 neutral 1 compatible 3 up orange U U 1 652 323 357 529 611 d d 1 833
OGWM_111 sess_1 PFC_cTBS 1 16 neutral 1 compatible 2 right pink R R 1 982 405 567 811 875 s s 1 556
OGWM_111 sess_1 PFC_cTBS 1 17 neutral 1 compatible 3 up orange U U 1 764 323 455 627 727 s s 1 610
OGWM_111 sess_1 PFC_cTBS 1 18 neutral 2 incompatible 1 left pink R R 1 824 407 505 689 805 d d 1 1262
