subject session target block trial BlockType CurrentCondition TrialType CurrentSampleIndex CurrentSample cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT correctProbeResp probeResp probeACC probemsecRT 
OGWM_122 sess_2 PFC_iTBS 1 1 neutral 1 compatible 1 left green L L 1 962 256 318 457 490 d d 1 581
OGWM_122 sess_2 PFC_iTBS 1 2 neutral 1 compatible 2 right pink R R 1 1462 532 600 815 914 s s 1 570
OGWM_122 sess_2 PFC_iTBS 1 3 neutral 2 incompatible 1 left blue D D 1 1138 528 564 668 904 s s 1 583
OGWM_122 sess_2 PFC_iTBS 1 4 neutral 2 incompatible 3 up pink R R 1 1382 637 689 913 1231 d d 1 580
OGWM_122 sess_2 PFC_iTBS 1 5 neutral 2 incompatible 2 right green L L 1 1356 635 793 965 1047 s s 1 609
OGWM_122 sess_2 PFC_iTBS 1 6 neutral 1 compatible 2 right pink R R 1 1400 695 763 1059 1175 s s 1 645
OGWM_122 sess_2 PFC_iTBS 1 7 neutral 1 compatible 2 right pink R R 1 1162 553 571 1035 1035 s s 1 592
OGWM_122 sess_2 PFC_iTBS 1 8 neutral 2 incompatible 4 down pink R R 1 1062 213 593 887 969 s s 1 612
OGWM_122 sess_2 PFC_iTBS 1 9 neutral 1 compatible 2 right pink R R 1 1058 513 565 897 979 d d 1 624
OGWM_122 sess_2 PFC_iTBS 1 10 neutral 2 incompatible 1 left blue D D 1 1518 77 675 1313 1518 d d 1 659
OGWM_122 sess_2 PFC_iTBS 1 11 neutral 1 compatible 1 left green L L 1 1008 471 591 817 933 s s 1 1677
OGWM_122 sess_2 PFC_iTBS 1 12 neutral 2 incompatible 3 up green L L 1 938 449 483 777 841 d d 1 559
OGWM_122 sess_2 PFC_iTBS 1 13 neutral 1 compatible 4 down blue D D 1 1488 879 947 1223 1375 s s 1 589
OGWM_122 sess_2 PFC_iTBS 1 14 neutral 1 compatible 1 left green L L 1 988 411 445 515 597 d d 1 1210
OGWM_122 sess_2 PFC_iTBS 1 15 neutral 1 compatible 1 left green L L 1 1176 335 369 593 711 d d 1 718
OGWM_122 sess_2 PFC_iTBS 1 16 neutral 2 incompatible 2 right green L L 1 1016 591 625 763 843 d d 1 605
OGWM_122 sess_2 PFC_iTBS 1 17 neutral 2 incompatible 3 up pink R R 1 1484 763 1085 1205 1321 s d 0 937
OGWM_122 sess_2 PFC_iTBS 1 18 neutral 1 compatible 2 right pink R R 1 1050 513 547 755 819 d d 1 487
