subject session target block trial BlockType CurrentCondition TrialType CurrentSampleIndex CurrentSample cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT correctProbeResp probeResp probeACC probemsecRT 
OGWM_105 sess_1 no_TMS 1 1 neutral 2 incompatible 2 right blue D D 1 849 36 504 641 739 d d 1 563
OGWM_105 sess_1 no_TMS 1 2 neutral 2 incompatible 1 left blue D D 1 700 355 388 475 676 s s 1 672
OGWM_105 sess_1 no_TMS 1 3 neutral 2 incompatible 1 left orange U U 1 685 308 358 566 666 s s 1 530
OGWM_105 sess_1 no_TMS 1 4 neutral 1 compatible 4 down blue D D 1 796 315 381 535 565 d d 1 513
OGWM_105 sess_1 no_TMS 1 5 neutral 2 incompatible 1 left blue D D 1 708 371 423 545 661 d d 1 505
OGWM_105 sess_1 no_TMS 1 6 neutral 1 compatible 3 up orange U U 1 580 13 293 397 497 s s 1 377
OGWM_105 sess_1 no_TMS 1 7 neutral 1 compatible 4 down blue D D 1 808 215 415 639 808 d d 1 831
OGWM_105 sess_1 no_TMS 1 8 neutral 1 compatible 4 down blue D D 1 604 339 357 425 507 d d 1 585
OGWM_105 sess_1 no_TMS 1 9 neutral 1 compatible 2 right pink R R 1 736 399 497 550 613 s s 1 406
OGWM_105 sess_1 no_TMS 1 10 neutral 2 incompatible 1 left blue D D 1 772 387 423 613 695 s s 1 625
OGWM_105 sess_1 no_TMS 1 11 neutral 2 incompatible 4 down orange U U 1 560 271 287 407 541 s s 1 413
OGWM_105 sess_1 no_TMS 1 12 neutral 1 compatible 3 up orange U U 1 660 283 301 473 No-drop d d 1 402
OGWM_105 sess_1 no_TMS 1 13 neutral 1 compatible 4 down blue D D 1 688 271 323 529 661 s s 1 405
OGWM_105 sess_1 no_TMS 1 14 neutral 2 incompatible 4 down green L L 1 788 355 407 668 765 s s 1 489
OGWM_105 sess_1 no_TMS 1 15 neutral 2 incompatible 2 right orange U U 1 1100 459 477 893 685 s s 1 490
OGWM_105 sess_1 no_TMS 1 16 neutral 1 compatible 3 up orange U U 1 670 365 383 469 621 d d 1 418
OGWM_105 sess_1 no_TMS 1 17 neutral 2 incompatible 2 right blue D D 1 816 311 413 603 737 s s 1 606
OGWM_105 sess_1 no_TMS 1 18 neutral 2 incompatible 3 up green L L 1 1404 67 579 1243 1291 s s 1 530
OGWM_105 sess_1 no_TMS 1 19 neutral 1 compatible 3 up orange U U 1 772 459 477 581 697 d d 1 673
OGWM_105 sess_1 no_TMS 1 20 neutral 1 compatible 1 left green L L 1 1294 413 705 1049 1219 d d 1 411
OGWM_105 sess_1 no_TMS 1 21 neutral 1 compatible 4 down blue D D 1 672 351 369 439 521 d d 1 559
OGWM_105 sess_1 no_TMS 1 22 neutral 2 incompatible 1 left pink R R 1 1022 709 761 917 999 d d 1 557
OGWM_105 sess_1 no_TMS 1 23 neutral 1 compatible 2 right pink R R 1 798 149 501 569 633 d d 1 546
OGWM_105 sess_1 no_TMS 1 24 neutral 2 incompatible 3 up blue D D 1 676 379 397 501 565 d d 1 490
OGWM_105 sess_1 no_TMS 1 25 neutral 2 incompatible 2 right blue D D 1 764 219 461 547 733 d d 1 465
OGWM_105 sess_1 no_TMS 1 26 neutral 2 incompatible 3 up pink R R 1 718 5 399 485 515 d d 1 419
OGWM_105 sess_1 no_TMS 1 27 neutral 2 incompatible 2 right orange U U 1 906 289 559 679 897 s s 1 390
OGWM_105 sess_1 no_TMS 1 28 neutral 1 compatible 1 left green L L 1 862 293 593 645 813 d d 1 738
OGWM_105 sess_1 no_TMS 1 29 neutral 2 incompatible 3 up blue D D 1 764 299 351 577 729 s s 1 370
OGWM_105 sess_1 no_TMS 1 30 neutral 1 compatible 4 down blue D D 1 674 361 395 499 631 s s 1 440
OGWM_105 sess_1 no_TMS 1 31 neutral 1 compatible 2 right pink R R 1 1108 387 517 569 853 s s 1 642
OGWM_105 sess_1 no_TMS 1 32 neutral 2 incompatible 3 up green L L 1 686 197 345 467 549 s s 1 444
OGWM_105 sess_1 no_TMS 1 33 neutral 1 compatible 2 right pink R R 1 626 345 363 431 497 s s 1 431
OGWM_105 sess_1 no_TMS 1 34 neutral 2 incompatible 1 left pink R R 1 828 395 431 601 649 s s 1 522
OGWM_105 sess_1 no_TMS 1 35 neutral 1 compatible 1 left green L L 1 1300 419 437 1051 675 d d 1 497
OGWM_105 sess_1 no_TMS 1 36 neutral 1 compatible 4 down blue D D 1 724 19 383 503 567 d d 1 497
OGWM_105 sess_1 no_TMS 2 1 valid 1 compatible 4 down blue D D 1 804 315 349 539 569 s s 1 521
OGWM_105 sess_1 no_TMS 2 2 valid 2 incompatible 1 left pink R R 1 651 298 334 484 566 d d 1 497
OGWM_105 sess_1 no_TMS 2 3 valid 1 compatible 4 down blue D D 1 732 347 381 537 671 d d 1 649
OGWM_105 sess_1 no_TMS 2 4 valid 1 compatible 3 up orange U U 1 1206 853 895 997 1165 s s 1 387
OGWM_105 sess_1 no_TMS 2 5 valid 1 compatible 3 up orange U U 1 706 425 443 563 663 s s 1 432
OGWM_105 sess_1 no_TMS 2 6 valid 1 compatible 1 left green L L 1 708 371 407 511 591 s s 1 307
OGWM_105 sess_1 no_TMS 2 7 valid 2 incompatible 4 down pink R R 1 972 187 447 757 839 s s 1 666
OGWM_105 sess_1 no_TMS 2 8 valid 2 incompatible 4 down pink R R 1 718 461 479 547 613 d d 1 516
OGWM_105 sess_1 no_TMS 2 9 valid 1 compatible 2 right pink R R 1 838 189 373 407 665 s s 1 482
OGWM_105 sess_1 no_TMS 2 10 valid 1 compatible 4 down blue D D 1 726 381 417 485 705 s s 1 1372
OGWM_105 sess_1 no_TMS 2 11 valid 1 compatible 2 right pink R R 1 956 491 525 595 641 d d 1 649
