subject session target block trial BlockType CurrentCondition TrialType CurrentSampleIndex CurrentSample cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT correctProbeResp probeResp probeACC probemsecRT 
OGWM_127 sess_2 PFC_cTBS 1 1 neutral 1 compatible 4 down blue D D 1 888 253 287 340 763 d d 1 492
OGWM_127 sess_2 PFC_cTBS 1 2 neutral 2 incompatible 4 down orange U U 1 1703 550 568 876 1600 d d 1 516
OGWM_127 sess_2 PFC_cTBS 1 3 neutral 1 compatible 2 right pink R R 1 1247 542 560 611 1136 d d 1 548
OGWM_127 sess_2 PFC_cTBS 1 4 neutral 1 compatible 4 down blue D D 1 964 5 453 505 853 d d 1 538
OGWM_127 sess_2 PFC_cTBS 1 5 neutral 1 compatible 4 down blue D D 1 810 353 371 457 539 s s 1 617
OGWM_127 sess_2 PFC_cTBS 1 6 neutral 2 incompatible 3 up green L L 1 878 365 399 740 857 d d 1 516
OGWM_127 sess_2 PFC_cTBS 1 7 neutral 1 compatible 3 up orange U U 1 870 493 511 615 749 d d 1 826
OGWM_127 sess_2 PFC_cTBS 1 8 neutral 2 incompatible 4 down orange U U 1 968 527 563 821 955 s s 1 646
OGWM_127 sess_2 PFC_cTBS 1 9 neutral 1 compatible 4 down blue D D 1 812 395 429 637 No-drop s s 1 490
OGWM_127 sess_2 PFC_cTBS 1 10 neutral 2 incompatible 2 right orange U U 1 996 651 687 807 975 s s 1 730
OGWM_127 sess_2 PFC_cTBS 1 11 neutral 1 compatible 1 left green L L 1 668 211 279 469 No-drop d d 1 577
OGWM_127 sess_2 PFC_cTBS 1 12 neutral 2 incompatible 2 right blue D D 1 1104 591 609 661 965 s s 1 654
OGWM_127 sess_2 PFC_cTBS 1 13 neutral 1 compatible 4 down blue D D 1 938 393 411 481 777 s s 1 568
OGWM_127 sess_2 PFC_cTBS 1 14 neutral 2 incompatible 2 right orange U U 1 976 543 561 855 971 d d 1 550
OGWM_127 sess_2 PFC_cTBS 1 15 neutral 2 incompatible 3 up pink R R 1 1006 485 503 553 837 d d 1 524
OGWM_127 sess_2 PFC_cTBS 1 16 neutral 1 compatible 3 up orange U U 1 734 125 263 401 535 s s 1 811
OGWM_127 sess_2 PFC_cTBS 1 17 neutral 1 compatible 3 up orange U U 1 826 281 437 643 811 d d 1 432
OGWM_127 sess_2 PFC_cTBS 1 18 neutral 2 incompatible 4 down pink R R 1 804 467 485 559 619 s s 1 522
OGWM_127 sess_2 PFC_cTBS 1 19 neutral 2 incompatible 2 right green L L 1 828 203 463 669 819 s s 1 713
OGWM_127 sess_2 PFC_cTBS 1 20 neutral 1 compatible 1 left green L L 1 892 315 349 419 759 d d 1 521
OGWM_127 sess_2 PFC_cTBS 1 21 neutral 1 compatible 1 left green L L 1 804 499 533 601 No-drop s s 1 464
OGWM_127 sess_2 PFC_cTBS 1 22 neutral 2 incompatible 3 up pink R R 1 1084 515 701 753 835 s s 1 546
OGWM_127 sess_2 PFC_cTBS 1 23 neutral 1 compatible 3 up orange U U 1 836 379 413 659 659 s s 1 529
OGWM_127 sess_2 PFC_cTBS 1 24 neutral 1 compatible 2 right pink R R 1 682 337 355 425 489 d d 1 625
OGWM_127 sess_2 PFC_cTBS 1 25 neutral 2 incompatible 1 left pink R R 1 878 525 541 609 691 s s 1 547
OGWM_127 sess_2 PFC_cTBS 1 26 neutral 2 incompatible 3 up green L L 1 932 547 565 633 699 s s 1 610
OGWM_127 sess_2 PFC_cTBS 1 27 neutral 2 incompatible 1 left blue D D 1 944 535 571 691 739 d d 1 574
OGWM_127 sess_2 PFC_cTBS 1 28 neutral 2 incompatible 1 left orange U U 1 990 509 543 855 987 d d 1 923
OGWM_127 sess_2 PFC_cTBS 1 29 neutral 1 compatible 2 right pink R R 1 980 495 527 561 865 s s 1 683
OGWM_127 sess_2 PFC_cTBS 1 30 neutral 1 compatible 2 right pink R R 1 870 445 479 775 No-drop s s 1 507
OGWM_127 sess_2 PFC_cTBS 1 31 neutral 1 compatible 4 down blue D D 1 854 485 519 589 671 s s 1 499
OGWM_127 sess_2 PFC_cTBS 1 32 neutral 2 incompatible 1 left pink R R 1 1062 485 519 697 965 d d 1 620
OGWM_127 sess_2 PFC_cTBS 1 33 neutral 2 incompatible 1 left pink R R 1 826 489 505 609 779 d d 1 830
OGWM_127 sess_2 PFC_cTBS 1 34 neutral 2 incompatible 3 up green L L 1 932 523 575 833 No-drop d d 1 506
OGWM_127 sess_2 PFC_cTBS 1 35 neutral 1 compatible 1 left green L L 1 668 355 389 477 575 s s 1 746
OGWM_127 sess_2 PFC_cTBS 1 36 neutral 2 incompatible 2 right blue D D 1 812 459 475 543 643 d d 1 904
OGWM_127 sess_2 PFC_cTBS 2 1 neutral 1 compatible 1 left green L L 1 618 313 347 451 585 s s 1 456
OGWM_127 sess_2 PFC_cTBS 2 2 neutral 1 compatible 3 up orange U U 1 1045 460 494 870 No-drop d d 1 682
OGWM_127 sess_2 PFC_cTBS 2 3 neutral 2 incompatible 4 down pink R R 1 756 435 453 505 569 s s 1 498
OGWM_127 sess_2 PFC_cTBS 2 4 neutral 2 incompatible 3 up green L L 1 964 491 527 767 767 d d 1 1018
OGWM_127 sess_2 PFC_cTBS 2 5 neutral 1 compatible 1 left green L L 1 768 415 467 657 757 s s 1 454
OGWM_127 sess_2 PFC_cTBS 2 6 neutral 2 incompatible 1 left pink R R 1 1178 521 555 641 1093 s s 1 559
OGWM_127 sess_2 PFC_cTBS 2 7 neutral 2 incompatible 2 right orange U U 1 1152 623 693 969 No-drop s s 1 606
OGWM_127 sess_2 PFC_cTBS 2 8 neutral 2 incompatible 1 left orange U U 1 780 467 485 553 687 d d 1 745
OGWM_127 sess_2 PFC_cTBS 2 9 neutral 2 incompatible 3 up pink R R 1 1154 633 669 989 1107 d d 1 833
OGWM_127 sess_2 PFC_cTBS 2 10 neutral 1 compatible 1 left green L L 1 854 429 479 567 631 s s 1 523
OGWM_127 sess_2 PFC_cTBS 2 11 neutral 1 compatible 2 right pink R R 1 884 571 589 659 723 d d 1 650
OGWM_127 sess_2 PFC_cTBS 2 12 neutral 2 incompatible 2 right orange U U 1 990 645 681 767 987 d d 1 772
OGWM_127 sess_2 PFC_cTBS 2 13 neutral 2 incompatible 1 left orange U U 1 892 35 535 603 703 d d 1 665
OGWM_127 sess_2 PFC_cTBS 2 14 neutral 1 compatible 1 left green L L 1 918 613 647 717 763 s s 1 579
OGWM_127 sess_2 PFC_cTBS 2 15 neutral 2 incompatible 3 up green L L 1 962 513 547 845 945 d d 1 753
OGWM_127 sess_2 PFC_cTBS 2 16 neutral 1 compatible 4 down blue D D 1 1074 497 531 909 1059 s s 1 550
OGWM_127 sess_2 PFC_cTBS 2 17 neutral 1 compatible 4 down blue D D 1 1006 453 489 591 899 s s 1 589
OGWM_127 sess_2 PFC_cTBS 2 18 neutral 2 incompatible 2 right blue D D 1 988 515 549 809 979 s s 1 713
OGWM_127 sess_2 PFC_cTBS 2 19 neutral 1 compatible 3 up orange U U 1 764 451 467 537 653 s s 1 569
OGWM_127 sess_2 PFC_cTBS 2 20 neutral 2 incompatible 4 down green L L 1 866 537 553 623 687 d d 1 678
OGWM_127 sess_2 PFC_cTBS 2 21 neutral 1 compatible 2 right pink R R 1 1106 609 643 959 1075 s s 1 944
OGWM_127 sess_2 PFC_cTBS 2 22 neutral 2 incompatible 4 down pink R R 1 1064 567 603 895 961 d d 1 830
