subject session target block trial BlockType CurrentCondition TrialType CurrentSampleIndex CurrentSample cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT correctProbeResp probeResp probeACC probemsecRT 
OGWM_125 sess_3 no_TMS 1 1 neutral 1 compatible 2 right pink R R 1 931 667 700 772 854 s s 1 610
OGWM_125 sess_3 no_TMS 1 2 neutral 1 compatible 3 up orange U U 1 745 488 504 608 No-drop d d 1 502
OGWM_125 sess_3 no_TMS 1 3 neutral 2 incompatible 1 left orange U U 1 945 408 582 808 No-drop d d 1 381
OGWM_125 sess_3 no_TMS 1 4 neutral 2 incompatible 4 down pink R R 1 830 573 623 745 793 d d 1 923
OGWM_125 sess_3 no_TMS 1 5 neutral 1 compatible 3 up orange U U 1 788 571 589 657 773 d d 1 722
OGWM_125 sess_3 no_TMS 1 6 neutral 1 compatible 4 down blue D D 1 820 555 589 657 773 d d 1 545
OGWM_125 sess_3 no_TMS 1 7 neutral 1 compatible 3 up orange U U 1 882 561 597 821 No-drop s s 1 591
OGWM_125 sess_3 no_TMS 1 8 neutral 1 compatible 1 left green L L 1 814 501 537 624 705 s s 1 437
OGWM_125 sess_3 no_TMS 1 9 neutral 2 incompatible 3 up green L L 1 818 465 533 655 771 d d 1 1127
OGWM_125 sess_3 no_TMS 1 10 neutral 1 compatible 1 left green L L 1 754 105 429 659 No-drop d d 1 614
OGWM_125 sess_3 no_TMS 1 11 neutral 1 compatible 2 right pink R R 1 780 475 545 631 749 d d 1 682
OGWM_125 sess_3 no_TMS 1 12 neutral 1 compatible 3 up orange U U 1 1060 475 807 911 1011 d d 1 722
OGWM_125 sess_3 no_TMS 1 13 neutral 2 incompatible 3 up pink R R 1 1108 419 683 977 1093 s s 1 522
OGWM_125 sess_3 no_TMS 1 14 neutral 1 compatible 1 left green L L 1 772 459 511 597 679 d d 1 1258
OGWM_125 sess_3 no_TMS 1 15 neutral 2 incompatible 2 right blue D D 1 838 365 539 763 829 s s 1 795
OGWM_125 sess_3 no_TMS 1 16 neutral 1 compatible 4 down blue D D 1 1458 457 491 1307 No-drop s s 1 1040
OGWM_125 sess_3 no_TMS 1 17 neutral 1 compatible 3 up orange U U 1 884 459 511 599 785 d d 1 498
OGWM_125 sess_3 no_TMS 1 18 neutral 2 incompatible 2 right green L L 1 748 387 475 579 677 s s 1 411
OGWM_125 sess_3 no_TMS 1 19 neutral 2 incompatible 4 down pink R R 1 1538 1089 1173 1417 1533 s s 1 526
OGWM_125 sess_3 no_TMS 1 20 neutral 1 compatible 4 down blue D D 1 888 471 557 679 761 d d 1 678
OGWM_125 sess_3 no_TMS 1 21 neutral 2 incompatible 2 right blue D D 1 1026 217 641 813 999 d d 1 503
OGWM_125 sess_3 no_TMS 1 22 neutral 1 compatible 2 right pink R R 1 722 217 429 533 613 d d 1 511
OGWM_125 sess_3 no_TMS 1 23 neutral 2 incompatible 4 down pink R R 1 842 225 435 683 747 s s 1 407
OGWM_125 sess_3 no_TMS 1 24 neutral 2 incompatible 1 left blue D D 1 894 445 587 725 807 d d 1 755
OGWM_125 sess_3 no_TMS 1 25 neutral 2 incompatible 4 down pink R R 1 820 339 591 661 759 d d 1 825
OGWM_125 sess_3 no_TMS 1 26 neutral 2 incompatible 1 left pink R R 1 760 103 505 661 760 s s 1 357
OGWM_125 sess_3 no_TMS 1 27 neutral 2 incompatible 2 right blue D D 1 990 501 553 847 No-drop s s 1 394
OGWM_125 sess_3 no_TMS 1 28 neutral 2 incompatible 2 right orange U U 1 954 113 667 789 819 d d 1 440
OGWM_125 sess_3 no_TMS 1 29 neutral 1 compatible 3 up orange U U 1 884 227 663 733 867 s s 1 490
OGWM_125 sess_3 no_TMS 1 30 neutral 1 compatible 4 down blue D D 1 838 429 463 533 667 s s 1 443
OGWM_125 sess_3 no_TMS 1 31 neutral 1 compatible 1 left green L L 1 680 55 315 523 675 d d 1 501
OGWM_125 sess_3 no_TMS 1 32 neutral 2 incompatible 4 down orange U U 1 800 495 531 651 No-drop s s 1 509
OGWM_125 sess_3 no_TMS 1 33 neutral 2 incompatible 3 up blue D D 1 920 495 545 769 901 s s 1 678
OGWM_125 sess_3 no_TMS 1 34 neutral 2 incompatible 1 left orange U U 1 826 33 555 727 825 s s 1 974
OGWM_125 sess_3 no_TMS 1 35 neutral 1 compatible 2 right pink R R 1 982 181 459 889 No-drop s s 1 684
OGWM_125 sess_3 no_TMS 1 36 neutral 2 incompatible 1 left blue D D 1 1128 23 645 731 993 s s 1 445
OGWM_125 sess_3 no_TMS 2 1 invalid 2 incompatible 1 left orange U R 0 1010 473 507 No-move 759 d d 1 815
OGWM_125 sess_3 no_TMS 2 2 invalid 1 compatible 3 up orange U U 1 669 380 398 466 669 d d 1 714
OGWM_125 sess_3 no_TMS 2 3 invalid 2 incompatible 4 down pink R R 1 852 347 417 693 741 s s 1 418
OGWM_125 sess_3 no_TMS 2 4 invalid 2 incompatible 3 up blue D D 1 816 423 491 613 781 d d 1 645
OGWM_125 sess_3 no_TMS 2 5 invalid 2 incompatible 3 up green L L 1 762 465 517 655 737 s s 1 440
OGWM_125 sess_3 no_TMS 2 6 invalid 1 compatible 1 left green L L 1 686 349 399 557 655 s s 1 482
OGWM_125 sess_3 no_TMS 2 7 invalid 2 incompatible 2 right green L L 1 854 413 481 759 No-drop s s 1 603
OGWM_125 sess_3 no_TMS 2 8 invalid 2 incompatible 3 up blue D D 1 1034 593 661 957 1021 s s 1 423
OGWM_125 sess_3 no_TMS 2 9 invalid 2 incompatible 1 left pink R R 1 974 389 441 791 No-drop d d 1 611
OGWM_125 sess_3 no_TMS 2 10 invalid 2 incompatible 1 left pink R R 1 746 441 491 561 643 d d 1 838
OGWM_125 sess_3 no_TMS 2 11 invalid 2 incompatible 4 down orange U U 1 972 411 695 851 899 d d 1 649
OGWM_125 sess_3 no_TMS 2 12 invalid 1 compatible 2 right pink R R 1 926 573 641 745 843 d d 1 883
OGWM_125 sess_3 no_TMS 2 13 invalid 2 incompatible 1 left orange U U 1 1302 733 785 1137 935 d d 1 708
OGWM_125 sess_3 no_TMS 2 14 invalid 2 incompatible 4 down pink R R 1 918 565 599 721 855 s s 1 764
OGWM_125 sess_3 no_TMS 2 15 invalid 2 incompatible 3 up pink R R 1 1348 299 855 1183 No-drop d d 1 1034
OGWM_125 sess_3 no_TMS 2 16 invalid 1 compatible 2 right pink R R 1 808 503 571 625 723 d d 1 741
OGWM_125 sess_3 no_TMS 2 17 invalid 2 incompatible 2 right green L L 1 926 221 481 777 875 s s 1 380
OGWM_125 sess_3 no_TMS 2 18 invalid 2 incompatible 4 down green L L 1 874 25 477 755 853 d d 1 801
OGWM_125 sess_3 no_TMS 2 19 invalid 1 compatible 2 right pink R R 1 1272 399 503 1215 No-drop s s 1 557
OGWM_125 sess_3 no_TMS 2 20 invalid 2 incompatible 1 left blue D D 1 958 397 603 743 841 s s 1 571
