subject session target block trial BlockType CurrentCondition TrialType CurrentSampleIndex CurrentSample cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT correctProbeResp probeResp probeACC probemsecRT 
OGWM_127 sess_1 PFC_iTBS 1 1 neutral 2 incompatible 2 right orange U U 1 1595 776 812 1534 No-drop s s 1 671
OGWM_127 sess_1 PFC_iTBS 1 2 neutral 1 compatible 1 left green L L 1 1052 546 564 617 920 s NA 0 9999000
OGWM_127 sess_1 PFC_iTBS 1 3 neutral 2 incompatible 1 left pink R R 1 1519 638 656 709 1446 s s 1 868
OGWM_127 sess_1 PFC_iTBS 1 4 neutral 2 incompatible 1 left orange U U 1 920 119 499 809 907 s s 1 1182
OGWM_127 sess_1 PFC_iTBS 1 5 neutral 1 compatible 2 right pink R R 1 1030 405 421 473 943 d d 1 1611
OGWM_127 sess_1 PFC_iTBS 1 6 neutral 2 incompatible 1 left pink R R 1 1194 609 643 1041 1175 d d 1 958
OGWM_127 sess_1 PFC_iTBS 1 7 neutral 2 incompatible 1 left pink R R 1 1320 591 641 935 1051 s NA 0 9999000
OGWM_127 sess_1 PFC_iTBS 1 8 neutral 1 compatible 3 up orange U U 1 1092 595 611 645 969 d d 1 920
OGWM_127 sess_1 PFC_iTBS 1 9 neutral 2 incompatible 2 right blue D D 1 1346 1001 1037 1105 1205 s s 1 512
OGWM_127 sess_1 PFC_iTBS 1 10 neutral 2 incompatible 3 up blue D U 0 978 641 659 No-move 931 s s 1 488
OGWM_127 sess_1 PFC_iTBS 1 11 neutral 1 compatible 4 down blue D D 1 1124 299 447 983 983 s s 1 689
OGWM_127 sess_1 PFC_iTBS 1 12 neutral 1 compatible 3 up orange U U 1 772 419 437 539 689 d d 1 497
OGWM_127 sess_1 PFC_iTBS 1 13 neutral 2 incompatible 2 right blue D D 1 1004 435 453 851 No-drop s s 1 722
OGWM_127 sess_1 PFC_iTBS 1 14 neutral 1 compatible 3 up orange U U 1 716 387 421 491 No-drop d d 1 841
OGWM_127 sess_1 PFC_iTBS 1 15 neutral 1 compatible 3 up orange U U 1 654 333 351 455 623 d d 1 1444
OGWM_127 sess_1 PFC_iTBS 1 16 neutral 1 compatible 3 up orange U U 1 1082 401 435 487 973 d d 1 711
OGWM_127 sess_1 PFC_iTBS 1 17 neutral 2 incompatible 2 right green L L 1 1218 649 683 1037 No-drop s s 1 943
OGWM_127 sess_1 PFC_iTBS 1 18 neutral 2 incompatible 2 right blue D D 1 1064 719 737 873 1041 d d 1 909
OGWM_127 sess_1 PFC_iTBS 1 19 neutral 2 incompatible 3 up green L L 1 1040 583 601 635 977 d d 1 821
OGWM_127 sess_1 PFC_iTBS 1 20 neutral 2 incompatible 1 left pink R R 1 972 659 675 795 929 d d 1 1121
OGWM_127 sess_1 PFC_iTBS 1 21 neutral 2 incompatible 3 up blue D D 1 914 609 627 765 No-drop d d 1 1176
OGWM_127 sess_1 PFC_iTBS 1 22 neutral 2 incompatible 2 right blue D D 1 1016 623 657 761 825 d d 1 757
OGWM_127 sess_1 PFC_iTBS 1 23 neutral 1 compatible 2 right pink R R 1 1014 661 679 747 933 s s 1 787
OGWM_127 sess_1 PFC_iTBS 1 24 neutral 2 incompatible 3 up pink R R 1 842 521 539 591 707 d d 1 848
OGWM_127 sess_1 PFC_iTBS 1 25 neutral 1 compatible 4 down blue D D 1 1014 749 765 851 969 d d 1 467
OGWM_127 sess_1 PFC_iTBS 1 26 neutral 1 compatible 4 down blue D D 1 654 397 433 519 654 d d 1 844
OGWM_127 sess_1 PFC_iTBS 1 27 neutral 2 incompatible 4 down pink R R 1 1138 441 457 509 1073 d d 1 1406
OGWM_127 sess_1 PFC_iTBS 1 28 neutral 1 compatible 4 down blue D D 1 614 341 357 443 525 s s 1 642
OGWM_127 sess_1 PFC_iTBS 1 29 neutral 1 compatible 1 left green L L 1 760 319 337 649 749 s s 1 574
OGWM_127 sess_1 PFC_iTBS 1 30 neutral 2 incompatible 1 left orange U U 1 1702 1261 1295 1571 No-drop d d 1 979
OGWM_127 sess_1 PFC_iTBS 1 31 neutral 1 compatible 1 left green L L 1 882 497 549 757 873 s s 1 672
OGWM_127 sess_1 PFC_iTBS 1 32 neutral 2 incompatible 2 right orange U U 1 1060 747 765 867 933 d d 1 849
OGWM_127 sess_1 PFC_iTBS 1 33 neutral 1 compatible 4 down blue D D 1 990 453 487 539 867 s s 1 507
OGWM_127 sess_1 PFC_iTBS 1 34 neutral 1 compatible 4 down blue D D 1 1030 485 503 571 671 s s 1 460
OGWM_127 sess_1 PFC_iTBS 1 35 neutral 1 compatible 4 down blue D D 1 792 383 417 521 569 s s 1 453
OGWM_127 sess_1 PFC_iTBS 1 36 neutral 1 compatible 4 down blue D D 1 698 321 355 511 663 s s 1 727
OGWM_127 sess_1 PFC_iTBS 2 1 valid 1 compatible 2 right pink R R 1 784 351 369 419 503 s s 1 565
OGWM_127 sess_1 PFC_iTBS 2 2 valid 1 compatible 4 down blue D D 1 685 22 276 362 480 d d 1 907
OGWM_127 sess_1 PFC_iTBS 2 3 valid 2 incompatible 2 right blue D D 1 934 493 527 579 855 s s 1 570
OGWM_127 sess_1 PFC_iTBS 2 4 valid 2 incompatible 3 up green L L 1 1002 4 533 827 925 s s 1 1408
OGWM_127 sess_1 PFC_iTBS 2 5 valid 1 compatible 4 down blue D D 1 598 213 265 439 537 s s 1 652
OGWM_127 sess_1 PFC_iTBS 2 6 valid 1 compatible 2 right pink R R 1 616 223 241 413 497 d d 1 574
OGWM_127 sess_1 PFC_iTBS 2 7 valid 2 incompatible 2 right blue D D 1 942 477 511 563 849 s d 0 1123
OGWM_127 sess_1 PFC_iTBS 2 8 valid 1 compatible 4 down blue D D 1 662 293 327 559 625 s s 1 610
OGWM_127 sess_1 PFC_iTBS 2 9 valid 1 compatible 3 up orange U U 1 1034 689 723 843 943 d d 1 734
OGWM_127 sess_1 PFC_iTBS 2 10 valid 1 compatible 1 left green L L 1 608 23 251 337 437 d d 1 509
OGWM_127 sess_1 PFC_iTBS 2 11 valid 2 incompatible 4 down pink R R 1 872 447 465 499 771 s s 1 645
OGWM_127 sess_1 PFC_iTBS 2 12 valid 1 compatible 3 up orange U U 1 1042 465 669 929 No-drop d d 1 904
OGWM_127 sess_1 PFC_iTBS 2 13 valid 1 compatible 1 left green L L 1 690 9 393 565 663 d d 1 655
