subject session target block trial BlockType CurrentCondition TrialType CurrentSampleIndex CurrentSample cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT correctProbeResp probeResp probeACC probemsecRT 
OGWM_124 sess_2 no_TMS 1 1 neutral 2 incompatible 3 up green L L 1 939 568 604 829 928 d d 1 550
OGWM_124 sess_2 no_TMS 1 2 neutral 2 incompatible 4 down green L L 1 713 424 458 560 642 d d 1 502
OGWM_124 sess_2 no_TMS 1 3 neutral 2 incompatible 3 up pink R R 1 1513 400 468 747 1172 d d 1 414
OGWM_124 sess_2 no_TMS 1 4 neutral 2 incompatible 2 right orange U U 1 1156 155 463 1005 881 s s 1 601
OGWM_124 sess_2 no_TMS 1 5 neutral 2 incompatible 2 right green L L 1 808 55 523 627 743 d d 1 486
OGWM_124 sess_2 no_TMS 1 6 neutral 2 incompatible 2 right green L L 1 752 471 507 627 709 s s 1 678
OGWM_124 sess_2 no_TMS 1 7 neutral 2 incompatible 4 down green L L 1 778 425 459 685 751 s s 1 456
OGWM_124 sess_2 no_TMS 1 8 neutral 2 incompatible 3 up blue D D 1 828 27 541 749 No-drop s s 1 513
OGWM_124 sess_2 no_TMS 1 9 neutral 1 compatible 2 right pink R R 1 700 339 391 597 697 d d 1 490
OGWM_124 sess_2 no_TMS 1 10 neutral 2 incompatible 1 left orange U U 1 1324 99 391 1231 691 d d 1 498
OGWM_124 sess_2 no_TMS 1 11 neutral 1 compatible 4 down blue D D 1 1286 509 559 1205 No-drop d d 1 674
OGWM_124 sess_2 no_TMS 1 12 neutral 1 compatible 3 up orange U U 1 646 277 345 537 635 d d 1 476
OGWM_124 sess_2 no_TMS 1 13 neutral 2 incompatible 4 down pink R R 1 886 117 569 657 755 d d 1 565
OGWM_124 sess_2 no_TMS 1 14 neutral 1 compatible 1 left green L L 1 868 347 399 589 705 d d 1 561
OGWM_124 sess_2 no_TMS 1 15 neutral 1 compatible 1 left green L L 1 802 193 439 681 781 d d 1 512
OGWM_124 sess_2 no_TMS 1 16 neutral 1 compatible 2 right pink R R 1 668 283 333 525 659 s s 1 512
OGWM_124 sess_2 no_TMS 1 17 neutral 2 incompatible 3 up blue D D 1 940 563 649 839 No-drop d d 1 456
OGWM_124 sess_2 no_TMS 1 18 neutral 2 incompatible 1 left pink R R 1 852 395 431 725 789 s s 1 635
OGWM_124 sess_2 no_TMS 1 19 neutral 1 compatible 3 up orange U U 1 856 559 627 747 829 s d 0 365
OGWM_124 sess_2 no_TMS 1 20 neutral 2 incompatible 1 left orange U U 1 740 459 495 667 715 d d 1 611
OGWM_124 sess_2 no_TMS 1 21 neutral 1 compatible 3 up orange U U 1 914 449 517 723 873 s s 1 606
OGWM_124 sess_2 no_TMS 1 22 neutral 1 compatible 4 down blue D D 1 732 419 453 591 671 s s 1 538
OGWM_124 sess_2 no_TMS 1 23 neutral 1 compatible 3 up orange U U 1 698 409 461 565 683 s s 1 401
OGWM_124 sess_2 no_TMS 1 24 neutral 2 incompatible 1 left blue D D 1 752 527 577 699 No-drop d d 1 589
OGWM_124 sess_2 no_TMS 1 25 neutral 1 compatible 1 left green L L 1 796 467 519 727 No-drop d d 1 449
OGWM_124 sess_2 no_TMS 1 26 neutral 2 incompatible 4 down orange U U 1 910 613 647 803 No-drop s s 1 596
OGWM_124 sess_2 no_TMS 1 27 neutral 1 compatible 4 down blue D D 1 570 169 399 485 No-drop s s 1 632
OGWM_124 sess_2 no_TMS 1 28 neutral 1 compatible 2 right pink R R 1 910 421 455 543 589 s s 1 411
OGWM_124 sess_2 no_TMS 1 29 neutral 1 compatible 4 down blue D D 1 842 489 507 591 673 s s 1 487
OGWM_124 sess_2 no_TMS 1 30 neutral 1 compatible 4 down blue D D 1 666 353 371 491 573 s s 1 423
