subject session target block trial BlockType CurrentCondition TrialType CurrentSampleIndex CurrentSample cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT correctProbeResp probeResp probeACC probemsecRT 
OGWM_124 sess_1 PFC_iTBS 1 1 neutral 2 incompatible 3 up pink R R 1 1225 278 697 750 1096 s s 1 388
OGWM_124 sess_1 PFC_iTBS 1 2 neutral 1 compatible 4 down blue D D 1 1219 346 446 498 966 d d 1 608
OGWM_124 sess_1 PFC_iTBS 1 3 neutral 2 incompatible 1 left pink R R 1 1263 350 434 470 824 s s 1 429
OGWM_124 sess_1 PFC_iTBS 1 4 neutral 2 incompatible 1 left blue D D 1 890 9 451 503 759 s s 1 487
OGWM_124 sess_1 PFC_iTBS 1 5 neutral 1 compatible 3 up orange U U 1 1026 489 541 611 909 s s 1 697
OGWM_124 sess_1 PFC_iTBS 1 6 neutral 1 compatible 2 right pink R R 1 956 363 415 485 879 s s 1 433
OGWM_124 sess_1 PFC_iTBS 1 7 neutral 2 incompatible 4 down green L L 1 1046 429 533 620 969 d d 1 523
OGWM_124 sess_1 PFC_iTBS 1 8 neutral 1 compatible 3 up orange U U 1 1014 5 489 593 865 d d 1 1123
OGWM_124 sess_1 PFC_iTBS 1 9 neutral 1 compatible 1 left green L L 1 636 283 317 421 571 s s 1 490
OGWM_124 sess_1 PFC_iTBS 1 10 neutral 1 compatible 2 right pink R R 1 638 293 327 447 581 d d 1 427
OGWM_124 sess_1 PFC_iTBS 1 11 neutral 1 compatible 3 up orange U U 1 704 231 375 513 697 d d 1 518
OGWM_124 sess_1 PFC_iTBS 1 12 neutral 1 compatible 4 down blue D D 1 1064 399 433 503 635 s s 1 509
OGWM_124 sess_1 PFC_iTBS 1 13 neutral 1 compatible 1 left green L L 1 664 343 411 515 No-drop d d 1 702
OGWM_124 sess_1 PFC_iTBS 1 14 neutral 2 incompatible 3 up blue D D 1 808 423 475 683 No-drop s s 1 453
OGWM_124 sess_1 PFC_iTBS 1 15 neutral 1 compatible 4 down blue D D 1 666 401 453 557 639 s s 1 456
OGWM_124 sess_1 PFC_iTBS 1 16 neutral 1 compatible 2 right pink R R 1 828 323 393 703 785 s s 1 417
OGWM_124 sess_1 PFC_iTBS 1 17 neutral 2 incompatible 4 down orange U U 1 744 327 411 549 735 d d 1 597
OGWM_124 sess_1 PFC_iTBS 1 18 neutral 1 compatible 1 left green L L 1 1012 411 445 497 925 s s 1 410
OGWM_124 sess_1 PFC_iTBS 1 19 neutral 2 incompatible 2 right green L L 1 1128 439 571 673 1051 d d 1 550
OGWM_124 sess_1 PFC_iTBS 1 20 neutral 2 incompatible 2 right orange U U 1 1750 389 423 1717 761 s s 1 643
OGWM_124 sess_1 PFC_iTBS 1 21 neutral 1 compatible 4 down blue D D 1 736 431 467 571 669 d d 1 790
OGWM_124 sess_1 PFC_iTBS 1 22 neutral 2 incompatible 3 up pink R R 1 1006 365 475 753 835 s s 1 387
OGWM_124 sess_1 PFC_iTBS 1 23 neutral 2 incompatible 3 up pink R R 1 658 273 393 463 649 s s 1 559
OGWM_124 sess_1 PFC_iTBS 1 24 neutral 1 compatible 2 right pink R R 1 664 279 331 505 569 s s 1 326
OGWM_124 sess_1 PFC_iTBS 1 25 neutral 1 compatible 1 left green L L 1 728 351 403 559 No-drop d d 1 549
OGWM_124 sess_1 PFC_iTBS 1 26 neutral 2 incompatible 1 left blue D D 1 766 301 335 647 No-drop s s 1 436
OGWM_124 sess_1 PFC_iTBS 1 27 neutral 2 incompatible 3 up pink R R 1 832 487 539 729 No-drop s s 1 390
OGWM_124 sess_1 PFC_iTBS 1 28 neutral 1 compatible 2 right pink R R 1 798 565 599 685 No-drop d d 1 435
OGWM_124 sess_1 PFC_iTBS 1 29 neutral 1 compatible 1 left green L L 1 552 319 353 423 505 d d 1 389
OGWM_124 sess_1 PFC_iTBS 1 30 neutral 2 incompatible 2 right blue D D 1 716 395 483 587 703 d d 1 650
OGWM_124 sess_1 PFC_iTBS 1 31 neutral 2 incompatible 4 down green L L 1 774 381 433 659 741 d d 1 580
OGWM_124 sess_1 PFC_iTBS 1 32 neutral 2 incompatible 3 up green L L 1 700 35 105 621 No-drop s s 1 386
OGWM_124 sess_1 PFC_iTBS 1 33 neutral 2 incompatible 1 left blue D D 1 720 511 547 633 715 d d 1 630
OGWM_124 sess_1 PFC_iTBS 1 34 neutral 2 incompatible 4 down green L L 1 754 443 461 753 No-drop d d 1 946
OGWM_124 sess_1 PFC_iTBS 1 35 neutral 1 compatible 4 down blue D D 1 938 313 519 847 No-drop d d 1 480
OGWM_124 sess_1 PFC_iTBS 1 36 neutral 2 incompatible 2 right orange U U 1 668 323 397 519 No-drop d d 1 377
OGWM_124 sess_1 PFC_iTBS 2 1 neutral 1 compatible 4 down blue D D 1 672 423 457 545 661 d d 1 414
OGWM_124 sess_1 PFC_iTBS 2 2 neutral 1 compatible 3 up orange U U 1 533 212 296 436 516 d d 1 434
OGWM_124 sess_1 PFC_iTBS 2 3 neutral 1 compatible 3 up orange U U 1 702 333 403 541 No-drop s s 1 460
OGWM_124 sess_1 PFC_iTBS 2 4 neutral 2 incompatible 2 right orange U U 1 648 127 421 525 641 s s 1 462
OGWM_124 sess_1 PFC_iTBS 2 5 neutral 1 compatible 4 down blue D D 1 778 5 645 749 No-drop s s 1 616
OGWM_124 sess_1 PFC_iTBS 2 6 neutral 1 compatible 2 right pink R R 1 478 293 361 431 No-drop s s 1 468
OGWM_124 sess_1 PFC_iTBS 2 7 neutral 1 compatible 2 right pink R R 1 504 295 329 399 463 s s 1 341
OGWM_124 sess_1 PFC_iTBS 2 8 neutral 2 incompatible 1 left pink R R 1 606 341 393 477 541 d d 1 499
OGWM_124 sess_1 PFC_iTBS 2 9 neutral 2 incompatible 3 up pink R R 1 798 93 383 435 783 s s 1 467
OGWM_124 sess_1 PFC_iTBS 2 10 neutral 1 compatible 1 left green L L 1 856 279 363 433 739 d d 1 397
OGWM_124 sess_1 PFC_iTBS 2 11 neutral 2 incompatible 4 down pink R R 1 764 163 583 653 735 s s 1 354
OGWM_124 sess_1 PFC_iTBS 2 12 neutral 2 incompatible 2 right blue D D 1 610 369 485 587 No-drop d d 1 463
OGWM_124 sess_1 PFC_iTBS 2 13 neutral 2 incompatible 4 down orange U U 1 1516 83 437 1443 551 s s 1 442
OGWM_124 sess_1 PFC_iTBS 2 14 neutral 1 compatible 3 up orange U U 1 542 117 297 461 535 s s 1 404
OGWM_124 sess_1 PFC_iTBS 2 15 neutral 2 incompatible 1 left orange U U 1 610 17 389 527 591 d d 1 481
OGWM_124 sess_1 PFC_iTBS 2 16 neutral 1 compatible 2 right pink R R 1 796 331 383 737 No-drop s s 1 433
OGWM_124 sess_1 PFC_iTBS 2 17 neutral 1 compatible 2 right pink R R 1 1166 493 647 699 1081 d d 1 437
OGWM_124 sess_1 PFC_iTBS 2 18 neutral 2 incompatible 4 down orange U U 1 980 25 443 979 No-drop s s 1 335
OGWM_124 sess_1 PFC_iTBS 2 19 neutral 2 incompatible 3 up pink R R 1 672 479 513 599 663 d d 1 430
OGWM_124 sess_1 PFC_iTBS 2 20 neutral 1 compatible 2 right pink R R 1 828 363 415 775 No-drop d d 1 457
OGWM_124 sess_1 PFC_iTBS 2 21 neutral 2 incompatible 3 up pink R R 1 726 5 561 615 713 d d 1 435
OGWM_124 sess_1 PFC_iTBS 2 22 neutral 1 compatible 4 down blue D D 1 954 351 385 953 No-drop s s 1 430
OGWM_124 sess_1 PFC_iTBS 2 23 neutral 2 incompatible 2 right blue D D 1 988 475 509 983 No-drop d d 1 609
OGWM_124 sess_1 PFC_iTBS 2 24 neutral 1 compatible 1 left green L L 1 1008 527 543 941 955 s s 1 565
OGWM_124 sess_1 PFC_iTBS 2 25 neutral 2 incompatible 1 left pink R R 1 918 453 505 763 827 d d 1 555
OGWM_124 sess_1 PFC_iTBS 2 26 neutral 2 incompatible 1 left blue D D 1 1036 555 821 925 1007 d d 1 593
OGWM_124 sess_1 PFC_iTBS 2 27 neutral 1 compatible 1 left green L L 1 704 455 507 593 657 d d 1 550
OGWM_124 sess_1 PFC_iTBS 2 28 neutral 2 incompatible 3 up blue D D 1 966 597 775 845 927 d d 1 491
OGWM_124 sess_1 PFC_iTBS 2 29 neutral 1 compatible 2 right pink R R 1 1102 413 465 1067 No-drop d d 1 396
OGWM_124 sess_1 PFC_iTBS 2 30 neutral 1 compatible 4 down blue D D 1 1332 571 605 1269 No-drop s s 1 361
OGWM_124 sess_1 PFC_iTBS 2 31 neutral 2 incompatible 1 left blue D D 1 1002 481 531 583 917 s s 1 455
OGWM_124 sess_1 PFC_iTBS 2 32 neutral 1 compatible 3 up orange U U 1 756 91 509 613 747 s s 1 537
OGWM_124 sess_1 PFC_iTBS 2 33 neutral 2 incompatible 4 down orange U U 1 818 425 459 719 No-drop d d 1 840
OGWM_124 sess_1 PFC_iTBS 2 34 neutral 2 incompatible 4 down pink R R 1 892 227 631 787 835 s s 1 362
OGWM_124 sess_1 PFC_iTBS 2 35 neutral 2 incompatible 1 left blue D D 1 938 9 725 829 875 s s 1 512
OGWM_124 sess_1 PFC_iTBS 2 36 neutral 1 compatible 3 up orange U U 1 890 465 517 691 875 d d 1 448
OGWM_124 sess_1 PFC_iTBS 3 1 valid 1 compatible 3 up orange U U 1 828 275 309 413 721 s s 1 450
OGWM_124 sess_1 PFC_iTBS 3 2 valid 1 compatible 2 right pink R R 1 446 197 231 409 No-drop s s 1 355
OGWM_124 sess_1 PFC_iTBS 3 3 valid 2 incompatible 2 right orange U U 1 804 379 413 655 685 s s 1 441
OGWM_124 sess_1 PFC_iTBS 3 4 valid 2 incompatible 2 right orange U U 1 838 517 569 673 825 s s 1 452
OGWM_124 sess_1 PFC_iTBS 3 5 valid 2 incompatible 2 right orange U U 1 840 87 435 697 831 d d 1 495
OGWM_124 sess_1 PFC_iTBS 3 6 valid 1 compatible 2 right pink R R 1 506 65 291 481 No-drop s s 1 391
OGWM_124 sess_1 PFC_iTBS 3 7 valid 1 compatible 4 down blue D D 1 502 5 297 453 502 s s 1 420
OGWM_124 sess_1 PFC_iTBS 3 8 valid 1 compatible 4 down blue D D 1 562 265 317 455 503 s s 1 463
OGWM_124 sess_1 PFC_iTBS 3 9 valid 1 compatible 1 left green L L 1 708 13 263 333 647 s s 1 329
OGWM_124 sess_1 PFC_iTBS 3 10 valid 2 incompatible 1 left orange U U 1 986 175 263 541 887 d d 1 496
OGWM_124 sess_1 PFC_iTBS 3 11 valid 1 compatible 4 down blue D D 1 708 43 581 651 No-drop s s 1 665
OGWM_124 sess_1 PFC_iTBS 3 12 valid 1 compatible 3 up orange U U 1 766 277 311 379 637 s d 0 883
OGWM_124 sess_1 PFC_iTBS 3 13 valid 1 compatible 1 left green L L 1 846 493 527 683 No-drop d d 1 820
OGWM_124 sess_1 PFC_iTBS 3 14 valid 1 compatible 1 left green L L 1 978 377 463 869 969 d d 1 655
