subject session target block trial BlockType CurrentCondition TrialType CurrentSampleIndex CurrentSample cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT correctProbeResp probeResp probeACC probemsecRT 
OGWM_104 sess_2 no_TMS 1 1 neutral 1 compatible 2 right pink R R 1 1217 510 527 864 981 d d 1 780
OGWM_104 sess_2 no_TMS 1 2 neutral 2 incompatible 4 down orange U U 1 1622 836 870 1330 1448 s s 1 1017
OGWM_104 sess_2 no_TMS 1 3 neutral 1 compatible 4 down blue D  0 Time-out 1222 1402 No-move 1908 d d 1 1452
OGWM_104 sess_2 no_TMS 1 4 neutral 1 compatible 2 right pink R R 1 1433 688 722 964 1030 d d 1 582
OGWM_104 sess_2 no_TMS 1 5 neutral 2 incompatible 2 right green L L 1 1340 891 927 1188 1337 s s 1 338
OGWM_104 sess_2 no_TMS 1 6 neutral 2 incompatible 4 down pink R R 1 1076 627 643 713 915 d d 1 433
OGWM_104 sess_2 no_TMS 1 7 neutral 2 incompatible 1 left blue D  0 Time-out 1037 1601 1703 1785 d d 1 756
OGWM_104 sess_2 no_TMS 1 8 neutral 2 incompatible 1 left orange U R 0 1036 547 563 No-move 819 s s 1 329
OGWM_104 sess_2 no_TMS 1 9 neutral 2 incompatible 1 left blue D D 1 1836 1363 1397 1639 1825 d s 0 488
OGWM_104 sess_2 no_TMS 1 10 neutral 1 compatible 2 right pink R R 1 1604 715 861 1493 1593 d d 1 441
OGWM_104 sess_2 no_TMS 1 11 neutral 1 compatible 3 up orange U U 1 998 557 591 799 No-drop d d 1 444
OGWM_104 sess_2 no_TMS 1 12 neutral 2 incompatible 4 down pink R R 1 1144 743 761 935 1017 d d 1 431
OGWM_104 sess_2 no_TMS 1 13 neutral 1 compatible 1 left green L L 1 940 555 573 745 929 d d 1 457
OGWM_104 sess_2 no_TMS 1 14 neutral 1 compatible 1 left green L L 1 1030 565 583 875 991 s s 1 339
OGWM_104 sess_2 no_TMS 1 15 neutral 1 compatible 3 up orange U U 1 596 307 325 479 No-drop d d 1 418
OGWM_104 sess_2 no_TMS 1 16 neutral 1 compatible 3 up orange U U 1 768 487 505 575 673 s s 1 822
