subject session target block trial BlockType CurrentCondition TrialType CurrentSampleIndex CurrentSample cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT correctProbeResp probeResp probeACC probemsecRT 
OGWM_118 sess_3 PFC_iTBS 1 1 neutral 2 incompatible 3 up green L L 1 1093 30 51 841 870 d d 1 1217
OGWM_118 sess_3 PFC_iTBS 1 2 neutral 1 compatible 2 right pink R R 1 976 438 456 527 608 s s 1 733
OGWM_118 sess_3 PFC_iTBS 1 3 neutral 1 compatible 1 left green L L 1 869 18 352 420 742 d d 1 844
OGWM_118 sess_3 PFC_iTBS 1 4 neutral 2 incompatible 2 right orange U U 1 1048 375 445 911 1011 s s 1 758
OGWM_118 sess_3 PFC_iTBS 1 5 neutral 1 compatible 3 up orange U U 1 782 221 307 619 735 d d 1 949
OGWM_118 sess_3 PFC_iTBS 1 6 neutral 2 incompatible 3 up blue D  0 Time-out 251 355 1605 819 d d 1 561
OGWM_118 sess_3 PFC_iTBS 1 7 neutral 1 compatible 4 down blue D D 1 1059 10 582 916 1016 s s 1 807
OGWM_118 sess_3 PFC_iTBS 1 8 neutral 1 compatible 1 left green L L 1 806 285 337 441 625 d d 1 1475
OGWM_118 sess_3 PFC_iTBS 1 9 neutral 1 compatible 1 left green L L 1 1016 359 375 479 527 s s 1 557
OGWM_118 sess_3 PFC_iTBS 1 10 neutral 1 compatible 4 down blue D D 1 844 395 465 569 685 d d 1 778
OGWM_118 sess_3 PFC_iTBS 1 11 neutral 2 incompatible 1 left blue D L 0 1346 11 295 No-move 667 d d 1 800
OGWM_118 sess_3 PFC_iTBS 1 12 neutral 2 incompatible 1 left blue D D 1 966 301 389 769 781 d d 1 732
OGWM_118 sess_3 PFC_iTBS 1 13 neutral 2 incompatible 2 right blue D D 1 1046 621 639 707 789 s s 1 579
OGWM_118 sess_3 PFC_iTBS 1 14 neutral 2 incompatible 4 down orange U U 1 938 153 465 777 No-drop d d 1 1113
OGWM_118 sess_3 PFC_iTBS 1 15 neutral 1 compatible 2 right pink R  0 Time-out 451 467 1447 1217 s NA 0 9999000
OGWM_118 sess_3 PFC_iTBS 1 16 neutral 2 incompatible 4 down pink R R 1 1774 197 317 1639 677 s s 1 587
OGWM_118 sess_3 PFC_iTBS 1 17 neutral 1 compatible 4 down blue D D 1 994 321 357 735 819 d d 1 848
OGWM_118 sess_3 PFC_iTBS 1 18 neutral 1 compatible 3 up orange U U 1 796 139 215 647 781 s s 1 914
OGWM_118 sess_3 PFC_iTBS 1 19 neutral 1 compatible 4 down blue D D 1 1292 349 381 1069 1069 s d 0 1361
OGWM_118 sess_3 PFC_iTBS 1 20 neutral 2 incompatible 3 up blue D D 1 1290 9 483 1159 775 s s 1 575
OGWM_118 sess_3 PFC_iTBS 1 21 neutral 2 incompatible 4 down pink R R 1 1558 301 371 1427 1427 d d 1 1589
OGWM_118 sess_3 PFC_iTBS 1 22 neutral 1 compatible 2 right pink R R 1 772 235 287 615 733 s s 1 585
OGWM_118 sess_3 PFC_iTBS 1 23 neutral 2 incompatible 2 right green L L 1 1320 95 469 1013 1095 s s 1 630
OGWM_118 sess_3 PFC_iTBS 1 24 neutral 2 incompatible 3 up pink R R 1 1372 7 23 1133 971 d d 1 721
OGWM_118 sess_3 PFC_iTBS 1 25 neutral 2 incompatible 3 up pink R R 1 868 275 453 747 829 d d 1 737
OGWM_118 sess_3 PFC_iTBS 1 26 neutral 2 incompatible 3 up blue D D 1 1554 7 547 771 973 d d 1 919
OGWM_118 sess_3 PFC_iTBS 1 27 neutral 2 incompatible 2 right blue D D 1 1274 489 507 1095 1195 d d 1 1086
OGWM_118 sess_3 PFC_iTBS 1 28 neutral 1 compatible 2 right pink R R 1 1066 577 595 645 729 s s 1 856
OGWM_118 sess_3 PFC_iTBS 1 29 neutral 1 compatible 4 down blue D D 1 884 3 383 745 811 s s 1 593
OGWM_118 sess_3 PFC_iTBS 1 30 neutral 2 incompatible 1 left orange U U 1 1256 447 465 1091 599 d d 1 1110
OGWM_118 sess_3 PFC_iTBS 1 31 neutral 2 incompatible 1 left pink R R 1 1314 321 355 1093 729 s s 1 686
OGWM_118 sess_3 PFC_iTBS 1 32 neutral 2 incompatible 1 left orange U U 1 842 433 467 725 791 s s 1 726
OGWM_118 sess_3 PFC_iTBS 1 33 neutral 1 compatible 2 right pink R R 1 864 511 529 597 681 d d 1 806
OGWM_118 sess_3 PFC_iTBS 1 34 neutral 1 compatible 1 left green L L 1 876 555 573 641 689 s s 1 1067
OGWM_118 sess_3 PFC_iTBS 1 35 neutral 1 compatible 3 up orange U U 1 806 341 375 687 769 s s 1 996
OGWM_118 sess_3 PFC_iTBS 1 36 neutral 1 compatible 4 down blue D D 1 770 9 61 423 625 d d 1 1071
OGWM_118 sess_3 PFC_iTBS 2 1 invalid 2 incompatible 2 right orange U U 1 1436 523 557 1325 1077 s s 1 649
OGWM_118 sess_3 PFC_iTBS 2 2 invalid 2 incompatible 4 down green L L 1 1069 60 410 860 960 s s 1 714
OGWM_118 sess_3 PFC_iTBS 2 3 invalid 2 incompatible 1 left blue D D 1 1380 803 839 1235 No-drop d d 1 745
OGWM_118 sess_3 PFC_iTBS 2 4 invalid 1 compatible 3 up orange U U 1 1084 659 711 1005 No-drop s s 1 768
OGWM_118 sess_3 PFC_iTBS 2 5 invalid 1 compatible 4 down blue D D 1 792 367 403 557 657 d d 1 726
OGWM_118 sess_3 PFC_iTBS 2 6 invalid 2 incompatible 2 right blue D D 1 960 463 497 763 839 s s 1 941
OGWM_118 sess_3 PFC_iTBS 2 7 invalid 2 incompatible 3 up pink R R 1 1446 637 655 725 807 d d 1 452
OGWM_118 sess_3 PFC_iTBS 2 8 invalid 2 incompatible 3 up green L L 1 1016 559 577 629 711 s d 0 1078
OGWM_118 sess_3 PFC_iTBS 2 9 invalid 2 incompatible 1 left pink R R 1 826 33 189 513 613 s s 1 1223
OGWM_118 sess_3 PFC_iTBS 2 10 invalid 2 incompatible 2 right orange U U 1 1286 805 839 1065 1251 s s 1 858
OGWM_118 sess_3 PFC_iTBS 2 11 invalid 2 incompatible 2 right orange U U 1 1318 437 473 1095 813 s s 1 701
OGWM_118 sess_3 PFC_iTBS 2 12 invalid 1 compatible 2 right pink R L 0 1032 479 513 No-move 1009 s s 1 757
OGWM_118 sess_3 PFC_iTBS 2 13 invalid 2 incompatible 2 right orange U U 1 1148 547 565 1013 733 s s 1 995
OGWM_118 sess_3 PFC_iTBS 2 14 invalid 2 incompatible 2 right orange U U 1 1378 593 611 1251 795 s s 1 551
OGWM_118 sess_3 PFC_iTBS 2 15 invalid 2 incompatible 3 up green L L 1 1048 463 539 939 987 d d 1 534
OGWM_118 sess_3 PFC_iTBS 2 16 invalid 2 incompatible 3 up pink R R 1 1038 437 633 909 1025 d d 1 1244
OGWM_118 sess_3 PFC_iTBS 2 17 invalid 2 incompatible 1 left orange U U 1 1186 705 723 1067 1133 d d 1 1056
OGWM_118 sess_3 PFC_iTBS 2 18 invalid 1 compatible 1 left green L L 1 810 121 317 671 753 s s 1 906
OGWM_118 sess_3 PFC_iTBS 2 19 invalid 2 incompatible 3 up green L L 1 1218 489 507 541 1105 s d 0 1129
OGWM_118 sess_3 PFC_iTBS 2 20 invalid 1 compatible 3 up orange U U 1 1314 601 825 1189 No-drop d d 1 840
OGWM_118 sess_3 PFC_iTBS 2 21 invalid 2 incompatible 4 down green L L 1 1092 603 621 655 753 s d 0 1259
OGWM_118 sess_3 PFC_iTBS 2 22 invalid 2 incompatible 4 down pink R R 1 1088 11 301 861 925 d d 1 677
OGWM_118 sess_3 PFC_iTBS 2 23 invalid 2 incompatible 1 left blue D D 1 1024 175 263 883 No-drop d d 1 758
OGWM_118 sess_3 PFC_iTBS 2 24 invalid 2 incompatible 4 down green L L 1 854 461 479 531 613 d d 1 684
OGWM_118 sess_3 PFC_iTBS 2 25 invalid 1 compatible 2 right pink R R 1 1342 805 841 1185 1285 d d 1 1309
OGWM_118 sess_3 PFC_iTBS 2 26 invalid 2 incompatible 1 left orange U U 1 1600 413 431 1455 1589 s s 1 1029
OGWM_118 sess_3 PFC_iTBS 2 27 invalid 2 incompatible 4 down pink R R 1 1226 665 683 857 1025 d d 1 1088
OGWM_118 sess_3 PFC_iTBS 2 28 invalid 2 incompatible 4 down pink R R 1 932 379 517 707 771 s s 1 1457
