subject session target block trial BlockType CurrentCondition TrialType CurrentSampleIndex CurrentSample cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT correctProbeResp probeResp probeACC probemsecRT 
OGWM_113 sess_3 no_TMS 1 1 neutral 1 compatible 3 up orange U U 1 838 500 518 622 702 d NA 0 9999000
OGWM_113 sess_3 no_TMS 1 2 neutral 1 compatible 3 up orange U U 1 761 224 258 586 738 s s 1 542
OGWM_113 sess_3 no_TMS 1 3 neutral 2 incompatible 1 left pink R R 1 1432 294 472 1261 1432 d d 1 748
OGWM_113 sess_3 no_TMS 1 4 neutral 1 compatible 3 up orange U U 1 910 389 405 647 765 d d 1 842
OGWM_113 sess_3 no_TMS 1 5 neutral 2 incompatible 2 right blue D D 1 784 63 487 591 777 s s 1 534
OGWM_113 sess_3 no_TMS 1 6 neutral 1 compatible 4 down blue D D 1 686 357 375 547 663 s s 1 1476
OGWM_113 sess_3 no_TMS 1 7 neutral 1 compatible 4 down blue D D 1 648 351 351 403 503 s s 1 677
OGWM_113 sess_3 no_TMS 1 8 neutral 1 compatible 1 left green L L 1 946 441 491 770 885 s s 1 791
OGWM_113 sess_3 no_TMS 1 9 neutral 2 incompatible 2 right green L L 1 974 221 519 569 871 d d 1 571
OGWM_113 sess_3 no_TMS 1 10 neutral 1 compatible 4 down blue D D 1 698 305 373 493 661 d d 1 1288
OGWM_113 sess_3 no_TMS 1 11 neutral 1 compatible 3 up orange U U 1 612 243 261 449 565 s s 1 609
OGWM_113 sess_3 no_TMS 1 12 neutral 2 incompatible 2 right orange U U 1 1384 511 545 1233 1365 d d 1 1037
OGWM_113 sess_3 no_TMS 1 13 neutral 2 incompatible 2 right orange U U 1 978 385 403 817 917 s s 1 752
OGWM_113 sess_3 no_TMS 1 14 neutral 2 incompatible 3 up pink R R 1 1704 503 521 833 897 s s 1 718
OGWM_113 sess_3 no_TMS 1 15 neutral 1 compatible 4 down blue D D 1 752 39 253 579 695 d d 1 997
OGWM_113 sess_3 no_TMS 1 16 neutral 2 incompatible 4 down orange U U 1 1348 447 487 1121 1121 d d 1 1042
OGWM_113 sess_3 no_TMS 1 17 neutral 2 incompatible 4 down green L L 1 1048 455 489 815 879 s s 1 1029
OGWM_113 sess_3 no_TMS 1 18 neutral 2 incompatible 1 left orange U U 1 1194 537 813 951 1085 s s 1 720
OGWM_113 sess_3 no_TMS 1 19 neutral 2 incompatible 2 right green L L 1 1018 433 501 813 997 d d 1 519
OGWM_113 sess_3 no_TMS 1 20 neutral 2 incompatible 3 up pink R R 1 946 489 523 627 811 d d 1 783
OGWM_113 sess_3 no_TMS 1 21 neutral 2 incompatible 2 right blue D D 1 1198 653 739 1013 1111 s s 1 683
OGWM_113 sess_3 no_TMS 1 22 neutral 2 incompatible 2 right blue D D 1 710 317 335 455 555 d d 1 588
OGWM_113 sess_3 no_TMS 1 23 neutral 1 compatible 1 left green L L 1 892 339 373 673 771 d d 1 593
OGWM_113 sess_3 no_TMS 1 24 neutral 2 incompatible 2 right orange U U 1 1608 511 579 1405 887 s s 1 877
OGWM_113 sess_3 no_TMS 1 25 neutral 2 incompatible 3 up blue D D 1 682 433 449 501 617 d d 1 510
OGWM_113 sess_3 no_TMS 1 26 neutral 2 incompatible 1 left blue D D 1 874 233 507 663 797 d d 1 511
OGWM_113 sess_3 no_TMS 1 27 neutral 2 incompatible 1 left blue D D 1 842 457 473 715 831 s s 1 495
OGWM_113 sess_3 no_TMS 1 28 neutral 2 incompatible 3 up pink R R 1 826 505 523 591 655 d d 1 640
OGWM_113 sess_3 no_TMS 1 29 neutral 1 compatible 3 up orange U U 1 1340 419 437 1173 569 s s 1 698
OGWM_113 sess_3 no_TMS 1 30 neutral 1 compatible 1 left green L L 1 910 325 393 721 873 d d 1 707
OGWM_113 sess_3 no_TMS 1 31 neutral 1 compatible 4 down blue D D 1 814 461 529 651 733 s s 1 651
OGWM_113 sess_3 no_TMS 1 32 neutral 1 compatible 1 left green L L 1 696 335 369 439 519 s s 1 677
OGWM_113 sess_3 no_TMS 1 33 neutral 1 compatible 4 down blue D D 1 808 423 441 561 661 d d 1 798
OGWM_113 sess_3 no_TMS 1 34 neutral 1 compatible 2 right pink R R 1 1046 397 413 465 717 s s 1 746
OGWM_113 sess_3 no_TMS 1 35 neutral 1 compatible 4 down blue D D 1 908 299 551 655 753 d d 1 977
OGWM_113 sess_3 no_TMS 1 36 neutral 1 compatible 1 left green L L 1 778 401 435 505 569 s s 1 647
OGWM_113 sess_3 no_TMS 2 1 valid 1 compatible 2 right pink R R 1 938 19 357 511 645 s s 1 616
OGWM_113 sess_3 no_TMS 2 2 valid 1 compatible 1 left green L L 1 1727 396 536 1614 1678 s s 1 547
OGWM_113 sess_3 no_TMS 2 3 valid 1 compatible 4 down blue D D 1 572 275 293 343 459 s s 1 466
OGWM_113 sess_3 no_TMS 2 4 valid 2 incompatible 1 left orange U U 1 1278 509 561 1053 763 d d 1 643
OGWM_113 sess_3 no_TMS 2 5 valid 1 compatible 2 right pink R R 1 744 7 377 427 527 d d 1 598
OGWM_113 sess_3 no_TMS 2 6 valid 1 compatible 4 down blue D D 1 1028 523 541 609 727 d d 1 786
OGWM_113 sess_3 no_TMS 2 7 valid 1 compatible 4 down blue D D 1 898 385 419 471 605 s s 1 958
OGWM_113 sess_3 no_TMS 2 8 valid 1 compatible 1 left green L L 1 854 317 335 387 663 d d 1 732
OGWM_113 sess_3 no_TMS 2 9 valid 1 compatible 3 up orange U U 1 1062 357 561 939 1055 s s 1 1267
OGWM_113 sess_3 no_TMS 2 10 valid 1 compatible 3 up orange U U 1 574 237 255 377 561 d d 1 540
OGWM_113 sess_3 no_TMS 2 11 valid 1 compatible 3 up orange U U 1 758 357 357 425 559 d d 1 740
OGWM_113 sess_3 no_TMS 2 12 valid 2 incompatible 3 up blue D D 1 1060 427 567 893 1043 s s 1 538
OGWM_113 sess_3 no_TMS 2 13 valid 1 compatible 4 down blue D D 1 556 217 277 347 445 s s 1 920
OGWM_113 sess_3 no_TMS 2 14 valid 1 compatible 2 right pink R R 1 706 433 451 519 601 d d 1 696
OGWM_113 sess_3 no_TMS 2 15 valid 1 compatible 1 left green L L 1 762 417 453 625 743 s s 1 1433
OGWM_113 sess_3 no_TMS 2 16 valid 1 compatible 2 right pink R R 1 718 285 319 407 487 s s 1 884
OGWM_113 sess_3 no_TMS 2 17 valid 1 compatible 2 right pink R R 1 790 405 441 527 607 d d 1 780
OGWM_113 sess_3 no_TMS 2 18 valid 1 compatible 1 left green L L 1 604 203 255 497 579 s s 1 649
OGWM_113 sess_3 no_TMS 2 19 valid 1 compatible 3 up orange U U 1 606 277 311 381 463 d d 1 667
OGWM_113 sess_3 no_TMS 2 20 valid 2 incompatible 2 right green L L 1 1064 479 549 893 1027 s s 1 868
OGWM_113 sess_3 no_TMS 2 21 valid 2 incompatible 3 up pink R R 1 1968 415 467 641 705 d d 1 726
OGWM_113 sess_3 no_TMS 2 22 valid 1 compatible 4 down blue D D 1 1344 367 417 505 585 s s 1 421
OGWM_113 sess_3 no_TMS 2 23 valid 1 compatible 3 up orange U U 1 1020 619 653 755 819 d d 1 1000
OGWM_113 sess_3 no_TMS 2 24 valid 1 compatible 4 down blue D D 1 1032 87 459 897 963 s s 1 1012
OGWM_113 sess_3 no_TMS 2 25 valid 1 compatible 2 right pink R R 1 772 323 485 537 619 d d 1 585
OGWM_113 sess_3 no_TMS 2 26 valid 2 incompatible 4 down green L L 1 848 503 557 623 687 d d 1 830
OGWM_113 sess_3 no_TMS 2 27 valid 2 incompatible 1 left orange U U 1 1652 707 723 1589 1167 d d 1 513
OGWM_113 sess_3 no_TMS 2 28 valid 1 compatible 4 down blue D D 1 724 347 381 605 724 d d 1 721
OGWM_113 sess_3 no_TMS 2 29 valid 1 compatible 4 down blue D D 1 826 441 459 709 826 d d 1 680
OGWM_113 sess_3 no_TMS 2 30 valid 1 compatible 2 right pink R R 1 836 259 359 661 761 s s 1 1121
OGWM_113 sess_3 no_TMS 2 31 valid 1 compatible 2 right pink R R 1 1060 363 379 413 719 d d 1 1208
