subject session target block trial BlockType CurrentCondition TrialType CurrentSampleIndex CurrentSample cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT correctProbeResp probeResp probeACC probemsecRT 
OGWM_101 sess_1 no_TMS 1 1 neutral 1 compatible 1 left green L L 1 1855 636 1062 1708 1428 s s 1 914
OGWM_101 sess_1 no_TMS 1 2 neutral 2 incompatible 3 up blue D D 1 1270 788 822 996 1042 d d 1 1146
OGWM_101 sess_1 no_TMS 1 3 neutral 2 incompatible 4 down green L L 1 1155 658 782 870 950 d d 1 985
OGWM_101 sess_1 no_TMS 1 4 neutral 1 compatible 4 down blue D D 1 1112 319 601 689 787 d d 1 894
OGWM_101 sess_1 no_TMS 1 5 neutral 1 compatible 1 left green L L 1 968 431 483 535 651 d d 1 886
OGWM_101 sess_1 no_TMS 1 6 neutral 1 compatible 1 left green L L 1 850 393 427 497 595 d d 1 783
OGWM_101 sess_1 no_TMS 1 7 neutral 2 incompatible 1 left pink R R 1 1214 229 757 946 1027 s s 1 971
OGWM_101 sess_1 no_TMS 1 8 neutral 1 compatible 3 up orange U U 1 1348 595 959 1079 1109 d d 1 857
OGWM_101 sess_1 no_TMS 1 9 neutral 2 incompatible 1 left orange U U 1 1318 765 927 1117 1267 s s 1 915
OGWM_101 sess_1 no_TMS 1 10 neutral 1 compatible 3 up orange U U 1 998 397 415 775 805 s s 1 1002
OGWM_101 sess_1 no_TMS 1 11 neutral 2 incompatible 2 right blue D D 1 986 497 617 755 957 s s 1 1007
OGWM_101 sess_1 no_TMS 1 12 neutral 2 incompatible 3 up green L L 1 1662 109 613 1465 1547 s s 1 755
OGWM_101 sess_1 no_TMS 1 13 neutral 2 incompatible 4 down green L L 1 948 523 557 799 897 d d 1 944
OGWM_101 sess_1 no_TMS 1 14 neutral 1 compatible 4 down blue D D 1 738 25 405 491 711 s s 1 824
OGWM_101 sess_1 no_TMS 1 15 neutral 2 incompatible 4 down pink R R 1 1238 749 783 1061 1193 s s 1 795
OGWM_101 sess_1 no_TMS 1 16 neutral 1 compatible 2 right pink R R 1 778 337 355 407 489 d d 1 839
OGWM_101 sess_1 no_TMS 1 17 neutral 1 compatible 1 left green L L 1 708 275 383 503 653 s s 1 562
OGWM_101 sess_1 no_TMS 1 18 neutral 2 incompatible 3 up green L L 1 794 497 515 601 769 d d 1 1016
OGWM_101 sess_1 no_TMS 1 19 neutral 1 compatible 2 right pink R R 1 1006 597 615 771 869 d d 1 780
OGWM_101 sess_1 no_TMS 1 20 neutral 1 compatible 2 right pink R R 1 660 299 317 367 431 d d 1 849
OGWM_101 sess_1 no_TMS 1 21 neutral 2 incompatible 3 up pink R R 1 958 621 639 707 773 d d 1 1163
OGWM_101 sess_1 no_TMS 1 22 neutral 2 incompatible 4 down green L L 1 884 435 451 519 705 d d 1 977
OGWM_101 sess_1 no_TMS 1 23 neutral 1 compatible 2 right pink R R 1 1144 679 697 1027 1125 s s 1 1030
OGWM_101 sess_1 no_TMS 1 24 neutral 1 compatible 1 left green L L 1 604 315 333 401 553 s s 1 577
